V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	V45	V46	V47	V48	V49	V50	V51
ind	0.0732217	0.0728986	0.0723519	0.0715691	0.0705328	0.0692203	0.0676041	0.0656525	0.0633306	0.060601	0.0574302	0.053791	0.049672	0.0492209	0.0550516	0.0694369	0.104479	0.191579	0.395036	0.694988	0.882708	0.937072	0.940748	0.882046	0.66459	0.440154	0.247179	0.12487	0.0695818	0.0427782	0.0268552	0.0165386	0.0100272	0.00612894	0.00387525	0.00258023	0.00182171	0.00135822	0.00105619	0.000843259	0.000681599	0.000553893	0.0004544	0.000379798	0.000326226	0.000290507	0.00026754	0.000253363	0.000244882	0.000239869
ind	0.0443981	0.0442963	0.0441233	0.0438742	0.0435416	0.0431156	0.0425835	0.0419296	0.0411346	0.0401751	0.0390242	0.0376511	0.0360227	0.0372062	0.0436088	0.057923	0.0920764	0.177987	0.384286	0.69376	0.885936	0.940497	0.943122	0.881118	0.666696	0.445165	0.253729	0.127621	0.0678259	0.0385674	0.0220242	0.0122203	0.00663629	0.00362119	0.00204118	0.00121161	0.000763796	0.000510601	0.000359306	0.000264139	0.00020204	0.000160937	0.000134053	0.000116692	0.000105578	9.87451e-05	9.45798e-05	9.20936e-05	9.06361e-05	8.97848e-05
ind	0.0380206	0.0379511	0.0378329	0.0376624	0.0374345	0.0371421	0.036776	0.0363249	0.0357744	0.0351072	0.0343025	0.0333361	0.0321806	0.0336283	0.0400198	0.0541919	0.0882678	0.175985	0.390159	0.704661	0.886068	0.933134	0.935204	0.878357	0.668759	0.444721	0.241642	0.123044	0.0724833	0.0468491	0.0297442	0.0176158	0.00976688	0.00522712	0.0028038	0.00155856	0.00092063	0.000585829	0.000402006	0.000294445	0.000226014	0.000178281	0.000142747	0.000115541	9.49176e-05	8.03357e-05	7.04955e-05	6.42068e-05	6.03582e-05	5.80513e-05
ind	0.0802854	0.0799573	0.0794016	0.0786045	0.0775472	0.0762043	0.0745449	0.0725325	0.0701259	0.0672793	0.0639484	0.0600928	0.0556859	0.0552462	0.0615734	0.0768819	0.113219	0.199776	0.393035	0.678345	0.874559	0.940315	0.945736	0.879789	0.662462	0.445442	0.262739	0.131397	0.0653256	0.0343843	0.0187744	0.0104621	0.00597229	0.00353273	0.00218629	0.00142126	0.000970439	0.000694852	0.000521456	0.000410621	0.000339436	0.000293907	0.000265245	0.000247338	0.000236159	0.000229402	0.000225328	0.000222912	0.0002215	0.000220677
ind	0.0762508	0.0760139	0.0756121	0.0750344	0.0742651	0.0732835	0.0720632	0.0705721	0.0687723	0.0666192	0.0640648	0.0610578	0.0575502	0.0576817	0.0641928	0.079288	0.114257	0.197463	0.38556	0.6735	0.873836	0.937426	0.945979	0.899993	0.677724	0.440428	0.231383	0.116792	0.0736909	0.0534716	0.0389561	0.0268629	0.0175552	0.0111689	0.00712638	0.00465838	0.00315614	0.00222584	0.00163612	0.00125597	0.00100918	0.000849537	0.000748055	0.000684179	0.000644088	0.000619778	0.000605091	0.000596374	0.00059128	0.000588311
ind	0.0584825	0.0583055	0.0580053	0.0575735	0.0569986	0.0562649	0.0553525	0.0542373	0.0528908	0.0512791	0.0493657	0.0471114	0.0444789	0.0451498	0.0517461	0.0668422	0.102634	0.189981	0.392295	0.692211	0.886173	0.945074	0.947256	0.876703	0.655243	0.439292	0.258055	0.132793	0.0700331	0.0390787	0.0221162	0.0123986	0.00694092	0.00396603	0.00236166	0.00148305	0.00098442	0.000687335	0.000501172	0.00037991	0.000299307	0.000245716	0.000210789	0.000188376	0.000174114	0.000165386	0.000160082	0.000156922	0.000155071	0.000153991
ind	0.0626811	0.0624729	0.0621198	0.0616125	0.0609376	0.0600773	0.0590093	0.0577068	0.0561381	0.0542665	0.0520532	0.049458	0.046445	0.0468512	0.0532992	0.0682138	0.103501	0.189376	0.387171	0.684077	0.88336	0.946451	0.949128	0.872914	0.657222	0.453229	0.256047	0.124891	0.0647638	0.0361606	0.020492	0.0114902	0.00643215	0.00367053	0.0021752	0.00135272	0.000885616	0.000609583	0.000440279	0.000333706	0.000265731	0.000222329	0.00019499	0.00017789	0.000167201	0.000160737	0.000156838	0.000154525	0.000153175	0.000152388
ind	0.0545256	0.05437	0.0541058	0.0537259	0.0532196	0.0525728	0.0517677	0.0507825	0.0495908	0.0481616	0.0464606	0.0444506	0.0420947	0.0428595	0.049256	0.0637977	0.0982577	0.183213	0.38315	0.685803	0.883181	0.942671	0.94714	0.887645	0.66798	0.438708	0.252726	0.127843	0.0671112	0.0377254	0.0216096	0.0122431	0.00689077	0.00393151	0.00232103	0.0014363	0.000936113	0.000641743	0.000461249	0.000347092	0.000273642	0.000226269	0.000196152	0.000177176	0.000165254	0.000158018	0.000153643	0.000151045	0.000149527	0.000148641
ind	0.0524197	0.0522808	0.0520449	0.0517055	0.051253	0.0506743	0.0499533	0.0490697	0.0479992	0.0467126	0.0451775	0.0433577	0.0412164	0.0421975	0.0488651	0.0638735	0.0993438	0.186593	0.389959	0.691966	0.886214	0.944554	0.945748	0.869562	0.657125	0.453965	0.256266	0.126631	0.0670913	0.0380996	0.021705	0.0120753	0.00663981	0.00370662	0.00215447	0.0013243	0.00086472	0.000596917	0.000431519	0.000324037	0.000251906	0.000203135	0.000170767	0.000149669	0.000136085	0.000127704	0.000122584	0.000119524	0.00011773	0.000116681
ind	0.0566484	0.0564749	0.0561807	0.0557575	0.0551942	0.0544751	0.0535811	0.0524886	0.0511696	0.0495913	0.0477179	0.0455116	0.0429361	0.0435658	0.049942	0.0645724	0.0993925	0.185526	0.387602	0.689014	0.880996	0.937682	0.941949	0.88465	0.668981	0.440821	0.249311	0.123506	0.0646244	0.0365869	0.0211258	0.012031	0.00678354	0.00386582	0.00227405	0.00139952	0.000906096	0.000617048	0.000441168	0.000331072	0.000261045	0.000216367	0.000188218	0.000170599	0.000159581	0.000152913	0.00014889	0.000146504	0.00014511	0.000144297
ind	0.190132	0.18853	0.185836	0.182015	0.177022	0.170805	0.163317	0.15452	0.144404	0.132998	0.120407	0.106819	0.0925358	0.0847929	0.0864208	0.0981355	0.131506	0.21383	0.398718	0.677758	0.876127	0.943743	0.951828	0.896601	0.66846	0.424641	0.25336	0.136781	0.0762994	0.0464053	0.0298975	0.019873	0.013582	0.00961237	0.00708181	0.00541963	0.00427191	0.00342944	0.00277849	0.00226569	0.00186746	0.00156996	0.00135957	0.00121701	0.00112303	0.00106423	0.001028	0.00100624	0.000993437	0.000985941
ind	0.0698381	0.0695831	0.069151	0.0685305	0.0677062	0.0666571	0.0653574	0.0637761	0.0618776	0.059621	0.0569647	0.0538677	0.0502965	0.0503264	0.056626	0.0715096	0.106858	0.192516	0.389323	0.686241	0.887362	0.951332	0.95457	0.879334	0.653426	0.443133	0.254667	0.128565	0.0692544	0.0404611	0.0241647	0.0143185	0.00845882	0.00507422	0.00314433	0.00203276	0.00137582	0.000974767	0.000722713	0.00056148	0.000457675	0.000391077	0.000349033	0.000322708	0.000306246	0.000296288	0.00029028	0.000286717	0.000284635	0.000283422
ind	0.0505746	0.0504588	0.0502622	0.0499789	0.0496007	0.0491162	0.048511	0.0477671	0.0468626	0.0457705	0.0444604	0.0428969	0.0410421	0.0422265	0.0489961	0.0640201	0.0992315	0.185877	0.388145	0.689402	0.881549	0.938058	0.941561	0.878022	0.667005	0.453674	0.247666	0.121127	0.0665604	0.039897	0.0238115	0.0136317	0.00756197	0.00418357	0.0023755	0.00141177	0.000886286	0.000587938	0.000410339	0.000300085	0.000229638	0.000184136	0.000155051	0.000136616	0.000124975	0.000117884	0.000113587	0.000111032	0.000109538	0.000108666
ind	0.0423721	0.0422917	0.0421551	0.0419582	0.041695	0.0413574	0.040935	0.0404147	0.0397802	0.0390118	0.038086	0.0369755	0.0356496	0.0371215	0.0438556	0.0586989	0.093863	0.182381	0.39274	0.70099	0.886716	0.937908	0.93951	0.87141	0.663793	0.450798	0.236645	0.118537	0.070558	0.0456582	0.0286476	0.0167463	0.00923984	0.00497942	0.00272018	0.00155359	0.000947504	0.0006225	0.000438867	0.000327485	0.000253828	0.000200972	0.000161447	0.000131773	0.000109998	9.51052e-05	8.53233e-05	7.91919e-05	7.54871e-05	7.32838e-05
ind	0.115767	0.115116	0.114017	0.112448	0.110381	0.107778	0.104598	0.100793	0.0963186	0.091132	0.085208	0.0785454	0.0711839	0.0686177	0.0737431	0.0882348	0.123734	0.20766	0.392201	0.669841	0.873774	0.947493	0.955565	0.887635	0.660902	0.441508	0.255569	0.124381	0.0611294	0.0323635	0.0180035	0.0103354	0.00614459	0.00382923	0.00252762	0.00177318	0.00131588	0.00102105	0.000815739	0.000661358	0.000539143	0.00044168	0.000366928	0.000312346	0.000274182	0.000249277	0.000233508	0.00022387	0.000218141	0.000214767
ind	0.0603939	0.0601894	0.0598427	0.059345	0.0586837	0.057842	0.056799	0.0555298	0.0540052	0.052192	0.0500558	0.0475618	0.0446804	0.0450973	0.0513718	0.0659635	0.100788	0.187025	0.38855	0.687429	0.876488	0.931955	0.937378	0.888055	0.675743	0.438559	0.242637	0.118007	0.0618356	0.0355413	0.0209043	0.0121003	0.00690799	0.0039767	0.00236809	0.00148781	0.000996909	0.000712619	0.000538477	0.000423525	0.000340716	0.000276564	0.000225765	0.000186213	0.000156581	0.000136084	0.000122542	0.000114026	0.000108872	0.000105804
ind	0.0447228	0.0446265	0.0444629	0.044227	0.043912	0.0435084	0.0430038	0.042383	0.0416274	0.0407141	0.0396165	0.0383042	0.0367435	0.0380458	0.0446836	0.0594425	0.0945232	0.182258	0.390885	0.699635	0.889615	0.943344	0.944475	0.874522	0.657837	0.444336	0.251164	0.126668	0.068866	0.0401489	0.023329	0.0130559	0.0071016	0.00386392	0.00216757	0.00128114	0.000806048	0.000539317	0.000380514	0.000280278	0.000214078	0.000169457	0.000139694	0.000120141	0.000107458	9.9587e-05	9.47601e-05	9.18681e-05	9.01689e-05	8.91753e-05
ind	0.0453665	0.0452538	0.0450626	0.0447873	0.0444203	0.0439511	0.0433664	0.0426499	0.041782	0.0407388	0.039494	0.038018	0.0362805	0.0373871	0.0437585	0.0581073	0.092524	0.180235	0.391107	0.699663	0.880595	0.928709	0.932342	0.882713	0.675046	0.444443	0.237351	0.118911	0.070631	0.0471907	0.0315847	0.0200227	0.0119999	0.00696354	0.00403404	0.00239669	0.00149009	0.000981413	0.000687777	0.000511351	0.00039909	0.00032177	0.000263745	0.000216787	0.000177568	0.000146598	0.000123539	0.000107651	9.74121e-05	9.10688e-05
ind	0.119341	0.118655	0.117495	0.115839	0.113654	0.1109	0.107527	0.103485	0.098721	0.0931851	0.0868471	0.0797029	0.0717963	0.0688105	0.0736279	0.0878051	0.123052	0.207159	0.393315	0.671465	0.870261	0.939822	0.94822	0.890014	0.666361	0.433377	0.255523	0.130594	0.06734	0.0374837	0.0220659	0.0134487	0.00846328	0.00552676	0.00375918	0.00266205	0.00195814	0.00149402	0.00118353	0.000975902	0.000838374	0.000748626	0.000691405	0.000655372	0.000632765	0.000619057	0.000610774	0.000605856	0.000602979	0.0006013
ind	0.0448807	0.0447855	0.0446237	0.0443905	0.0440791	0.04368	0.0431812	0.0425678	0.0418212	0.0409189	0.039835	0.0385391	0.0369985	0.0383491	0.0450796	0.0599597	0.0950543	0.182696	0.388711	0.692309	0.881858	0.936886	0.940095	0.875324	0.675273	0.462424	0.236029	0.110779	0.0610498	0.0365815	0.0215248	0.0120758	0.00657189	0.00358506	0.00202372	0.00120913	0.000772935	0.000527838	0.000380933	0.000286387	0.000221641	0.000175795	0.000143575	0.000121411	0.000106508	9.70216e-05	9.11064e-05	8.7525e-05	8.54076e-05	8.41649e-05
ind	0.0446201	0.0445177	0.0443438	0.0440933	0.043759	0.0433308	0.0427961	0.0421392	0.0413408	0.0403775	0.0392227	0.0378457	0.0362137	0.0374172	0.043892	0.0583842	0.093034	0.180621	0.390678	0.700333	0.886	0.936764	0.939059	0.879084	0.66719	0.445122	0.245987	0.122032	0.0665747	0.039363	0.0231792	0.0130601	0.00709743	0.00383601	0.00213276	0.00125126	0.000784923	0.000526497	0.000373861	0.000277148	0.000211973	0.000166526	0.000135007	0.000113548	9.92268e-05	9.01578e-05	8.45208e-05	8.11147e-05	7.91033e-05	7.79235e-05
ind	0.0466044	0.0464948	0.0463085	0.0460403	0.0456822	0.0452237	0.0446512	0.0439479	0.0430933	0.0420625	0.0408269	0.0393542	0.0376098	0.0387709	0.0452985	0.0598834	0.0945192	0.181003	0.386729	0.695046	0.889388	0.945602	0.947096	0.875148	0.659414	0.449435	0.252326	0.126259	0.0688656	0.0404962	0.0237782	0.0134727	0.00742991	0.00409404	0.00231423	0.00136651	0.000850564	0.000558977	0.000387095	0.000282042	0.000216224	0.000174561	0.000148397	0.000132039	0.00012181	0.000115619	0.000111884	0.000109668	0.000108374	0.00010762
ind	0.0406345	0.0405572	0.0404259	0.0402366	0.0399835	0.0396589	0.0392525	0.0387518	0.0381411	0.037401	0.0365088	0.0354379	0.0341583	0.0356044	0.0422002	0.0568194	0.0917989	0.180519	0.393787	0.704602	0.886493	0.935063	0.936331	0.87424	0.663312	0.445141	0.2511	0.128729	0.0722806	0.0436097	0.0259506	0.0146031	0.0078223	0.0041145	0.00220418	0.00123982	0.000746779	0.000484654	0.000336721	0.000246788	0.000187601	0.000146174	0.000116642	9.57577e-05	8.12992e-05	7.18699e-05	6.58861e-05	6.22207e-05	6.00377e-05	5.87507e-05
ind	0.0552003	0.055029	0.0547384	0.0543209	0.0537655	0.0530576	0.052179	0.0511073	0.0498166	0.0482765	0.0464548	0.0443177	0.0418341	0.0425634	0.0490896	0.0640759	0.0999625	0.189688	0.399865	0.703514	0.886143	0.93718	0.939704	0.877993	0.666164	0.44832	0.243856	0.121072	0.0685994	0.0428085	0.0267119	0.0159728	0.00920846	0.00525921	0.00306716	0.00187146	0.00121338	0.00084041	0.00061894	0.000478613	0.000381825	0.00030897	0.000251326	0.000205372	0.000169724	0.000144214	0.000126899	0.000115801	0.000109	0.00010492
ind	0.0407807	0.0407005	0.0405641	0.0403675	0.0401048	0.0397678	0.0393462	0.0388269	0.0381938	0.037427	0.0365034	0.0353959	0.0340741	0.0354475	0.0418946	0.0561996	0.0904076	0.177716	0.389573	0.703773	0.889966	0.939432	0.940572	0.873396	0.663662	0.448003	0.237557	0.121457	0.0739633	0.0490729	0.0315112	0.0187358	0.0104454	0.00566634	0.00311407	0.00179002	0.00109713	0.000720628	0.000503675	0.000369506	0.000280556	0.000218753	0.000175568	0.000145791	0.000125661	0.00011278	0.000104713	9.98158e-05	9.6915e-05	9.52105e-05
ind	0.0638533	0.0636422	0.0632841	0.0627694	0.0620849	0.0612121	0.0601287	0.058807	0.0572151	0.0553154	0.0530683	0.0504329	0.0473722	0.0477663	0.0542731	0.0693577	0.105113	0.192136	0.392361	0.689102	0.882573	0.942037	0.946284	0.884532	0.665597	0.440804	0.254658	0.127931	0.0662334	0.0366932	0.0208136	0.0117732	0.00667486	0.00386506	0.00232708	0.00147145	0.0009793	0.000683988	0.000499495	0.000380993	0.000303905	0.000253842	0.000221889	0.000201711	0.000189019	0.00018131	0.000176648	0.000173878	0.000172259	0.000171315
