V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	V45	V46	V47	V48	V49	V50	V51
ind	2.56946e-10	2.76564e-10	3.09691e-10	3.68797e-10	4.82333e-10	7.17598e-10	1.22791e-09	2.5322e-09	1.0309e-08	1.13936e-07	7.75262e-07	1.6489e-06	2.33183e-06	3.96623e-06	7.08165e-06	1.23178e-05	2.19372e-05	4.56279e-05	0.00012299	0.000428631	0.0016684	0.00496288	0.00525872	0.00124011	0.000231392	8.05175e-05	3.0911e-05	1.27696e-05	6.56922e-06	3.97496e-06	2.55831e-06	1.66315e-06	1.08354e-06	7.14721e-07	4.8311e-07	3.37222e-07	2.44127e-07	1.83842e-07	1.44445e-07	1.18707e-07	1.01991e-07	9.12454e-08	8.44672e-08	8.0229e-08	7.75821e-08	7.5982e-08	7.5017e-08	7.44445e-08	7.411e-08	7.39149e-08
ind	3.51902e-10	3.8031e-10	4.28399e-10	5.13503e-10	6.7433e-10	1.00085e-09	1.70353e-09	3.55503e-09	1.47099e-08	1.63741e-07	1.25187e-06	3.09486e-06	4.69561e-06	7.73666e-06	1.23661e-05	1.94859e-05	3.39372e-05	7.3673e-05	0.000214203	0.000811978	0.00339851	0.010498	0.0113786	0.00299281	0.000640115	0.000241788	9.94158e-05	4.2113e-05	2.08378e-05	1.15248e-05	6.53888e-06	3.65262e-06	2.0131e-06	1.1179e-06	6.39726e-07	3.83121e-07	2.41867e-07	1.61063e-07	1.12883e-07	8.31633e-08	6.44223e-08	5.25129e-08	4.50182e-08	4.03272e-08	3.73923e-08	3.56157e-08	3.45434e-08	3.39072e-08	3.35356e-08	3.3319e-08
ind	5.8418e-11	6.30055e-11	7.09083e-11	8.54163e-11	1.14842e-10	1.8238e-10	3.54613e-10	8.62978e-10	4.12398e-09	6.07259e-08	6.08048e-07	1.74966e-06	3.01301e-06	5.3792e-06	8.83327e-06	1.4012e-05	2.46026e-05	5.41838e-05	0.000160956	0.00062965	0.00275474	0.0088856	0.00917042	0.00195102	0.000357804	0.000120659	4.24661e-05	1.69143e-05	8.69286e-06	5.16244e-06	3.12633e-06	1.83205e-06	1.04151e-06	5.88799e-07	3.39944e-07	2.04255e-07	1.28975e-07	8.57738e-08	5.99839e-08	4.40587e-08	3.4e-08	2.7594e-08	2.35537e-08	2.10203e-08	1.94329e-08	1.84712e-08	1.78904e-08	1.75458e-08	1.73444e-08	1.72271e-08
ind	3.2456e-10	3.4778e-10	3.85954e-10	4.50525e-10	5.63118e-10	7.62093e-10	1.11386e-09	1.93043e-09	6.57979e-09	5.63669e-08	3.67846e-07	1.12968e-06	2.76822e-06	7.54213e-06	1.8003e-05	3.62726e-05	6.94345e-05	0.000149508	0.000405521	0.0013803	0.00511231	0.0146002	0.017008	0.00542358	0.00128992	0.000515298	0.00022654	9.57683e-05	4.41793e-05	2.24971e-05	1.20867e-05	6.67894e-06	3.7957e-06	2.23983e-06	1.38427e-06	8.99151e-07	6.13633e-07	4.39251e-07	3.29614e-07	2.59578e-07	2.14621e-07	1.85879e-07	1.6779e-07	1.56492e-07	1.49439e-07	1.45176e-07	1.42606e-07	1.41082e-07	1.40192e-07	1.39673e-07
ind	1.53362e-11	1.64774e-11	1.84764e-11	2.22695e-11	3.03878e-11	5.04735e-11	1.05765e-10	2.77759e-10	1.58466e-09	2.84886e-08	2.34934e-07	6.32911e-07	1.36383e-06	3.19777e-06	6.47368e-06	1.1276e-05	1.95669e-05	3.97397e-05	0.000105118	0.000369018	0.00155887	0.00584735	0.00887823	0.00227047	0.000376907	0.000133627	5.01274e-05	2.18751e-05	1.31368e-05	9.32523e-06	6.69195e-06	4.5588e-06	2.95231e-06	1.86691e-06	1.18657e-06	7.73673e-07	5.2327e-07	3.68612e-07	2.70807e-07	2.07908e-07	1.67166e-07	1.40864e-07	1.2417e-07	1.13674e-07	1.07092e-07	1.03102e-07	1.00693e-07	9.92629e-08	9.84276e-08	9.79407e-08
ind	1.64268e-10	1.76989e-10	1.98219e-10	2.34953e-10	3.01701e-10	4.28865e-10	6.81204e-10	1.31427e-09	4.97769e-09	4.95629e-08	3.83936e-07	1.16105e-06	2.35897e-06	5.19558e-06	1.04909e-05	1.90095e-05	3.47777e-05	7.48954e-05	0.000209404	0.000748446	0.00290953	0.00831744	0.00872489	0.00245633	0.000569828	0.000225977	9.84918e-05	4.30561e-05	2.12179e-05	1.15686e-05	6.53557e-06	3.70013e-06	2.10269e-06	1.21908e-06	7.3301e-07	4.61601e-07	3.0547e-07	2.12282e-07	1.54726e-07	1.18345e-07	9.50922e-08	8.02333e-08	7.08716e-08	6.50158e-08	6.13559e-08	5.91422e-08	5.78069e-08	5.70149e-08	5.65522e-08	5.62825e-08
ind	3.85795e-10	4.11001e-10	4.52768e-10	5.25175e-10	6.59027e-10	9.22126e-10	1.44569e-09	2.59558e-09	8.35732e-09	7.75605e-08	6.12657e-07	1.97185e-06	4.4282e-06	1.02083e-05	2.00742e-05	3.47148e-05	6.16328e-05	0.0001308	0.000361848	0.00127953	0.00495193	0.0144061	0.0155504	0.00440296	0.00111906	0.000474028	0.000195054	8.06141e-05	3.9104e-05	2.12103e-05	1.18513e-05	6.60045e-06	3.68459e-06	2.10048e-06	1.24401e-06	7.72999e-07	5.0557e-07	3.47753e-07	2.51235e-07	1.9073e-07	1.52314e-07	1.27889e-07	1.12557e-07	1.0299e-07	9.70201e-08	9.34136e-08	9.12398e-08	8.99512e-08	8.91988e-08	8.87604e-08
ind	6.53641e-10	7.06994e-10	7.96855e-10	9.54198e-10	1.24496e-09	1.81156e-09	2.96878e-09	6.01014e-09	2.4956e-08	2.5978e-07	1.67527e-06	3.57421e-06	4.89214e-06	7.53974e-06	1.16507e-05	1.7968e-05	3.05889e-05	6.45906e-05	0.000181874	0.000667696	0.00273534	0.0085705	0.0100378	0.0028502	0.000598558	0.000223738	9.54222e-05	4.11165e-05	2.01593e-05	1.10059e-05	6.22297e-06	3.50874e-06	1.97387e-06	1.12752e-06	6.663e-07	4.12247e-07	2.68337e-07	1.83692e-07	1.32007e-07	9.95632e-08	7.88854e-08	6.5674e-08	5.73417e-08	5.21232e-08	4.88582e-08	4.68819e-08	4.56892e-08	4.49816e-08	4.45682e-08	4.43272e-08
ind	3.2056e-09	3.42647e-09	3.79674e-09	4.4478e-09	5.67626e-09	8.16576e-09	1.33332e-08	2.48445e-08	7.88674e-08	6.59137e-07	3.92595e-06	6.89814e-06	7.20181e-06	9.25891e-06	1.40903e-05	2.3692e-05	4.36871e-05	9.58996e-05	0.000271671	0.000978076	0.00382121	0.0109262	0.0110135	0.00290343	0.000719649	0.000297192	0.000119707	4.96804e-05	2.45985e-05	1.36678e-05	7.79683e-06	4.40626e-06	2.4803e-06	1.41865e-06	8.40262e-07	5.21311e-07	3.40239e-07	2.33479e-07	1.68185e-07	1.27182e-07	1.01066e-07	8.44027e-08	7.39079e-08	6.73429e-08	6.32391e-08	6.07568e-08	5.92595e-08	5.83715e-08	5.78529e-08	5.75506e-08
ind	2.82683e-10	3.05337e-10	3.43575e-10	4.10973e-10	5.37247e-10	7.88983e-10	1.31496e-09	2.69085e-09	1.13246e-08	1.27273e-07	9.33046e-07	2.40355e-06	4.1559e-06	7.72639e-06	1.32021e-05	2.12459e-05	3.68578e-05	7.87813e-05	0.000224488	0.000835861	0.00348437	0.0111374	0.0131595	0.00364152	0.000752801	0.000280248	0.000116076	4.8912e-05	2.39317e-05	1.31526e-05	7.4804e-06	4.22619e-06	2.37362e-06	1.35031e-06	7.93598e-07	4.88033e-07	3.15719e-07	2.14868e-07	1.53611e-07	1.15366e-07	9.11129e-08	7.56839e-08	6.59856e-08	5.99263e-08	5.61414e-08	5.3853e-08	5.24728e-08	5.16544e-08	5.11764e-08	5.08978e-08
ind	1.84923e-11	1.98505e-11	2.20659e-11	2.58468e-11	3.25296e-11	4.45746e-11	6.72433e-11	1.298e-10	5.59292e-10	5.77116e-09	3.95425e-08	1.36764e-07	4.18469e-07	1.39536e-06	3.74e-06	7.79829e-06	1.42976e-05	2.78994e-05	6.74959e-05	0.000208701	0.00073231	0.00210502	0.00256783	0.000780885	0.000151373	5.34799e-05	2.47415e-05	1.19449e-05	6.57787e-06	4.15104e-06	2.82872e-06	1.99091e-06	1.4248e-06	1.03727e-06	7.72742e-07	5.9291e-07	4.7134e-07	3.89763e-07	3.35531e-07	2.99928e-07	2.76827e-07	2.62014e-07	2.52693e-07	2.46872e-07	2.43238e-07	2.4104e-07	2.39713e-07	2.38923e-07	2.38461e-07	2.3819e-07
ind	2.87451e-10	3.07796e-10	3.41739e-10	4.00915e-10	5.10558e-10	7.25756e-10	1.15678e-09	2.15385e-09	7.49518e-09	7.21369e-08	5.31509e-07	1.50302e-06	3.00311e-06	6.69801e-06	1.37888e-05	2.52897e-05	4.6308e-05	9.89064e-05	0.000272766	0.000963129	0.00375059	0.0110817	0.0122021	0.00344314	0.000829756	0.000345388	0.00014746	6.35251e-05	3.2019e-05	1.81462e-05	1.06601e-05	6.25626e-06	3.67568e-06	2.1981e-06	1.3596e-06	8.77918e-07	5.93724e-07	4.20459e-07	3.11714e-07	2.42249e-07	1.97585e-07	1.68962e-07	1.50907e-07	1.39609e-07	1.32547e-07	1.28276e-07	1.257e-07	1.24172e-07	1.23279e-07	1.22759e-07
ind	6.28616e-10	6.73115e-10	7.48862e-10	8.85549e-10	1.15538e-09	1.74446e-09	3.10414e-09	6.49054e-09	2.45941e-08	2.65711e-07	1.8152e-06	3.54845e-06	4.42956e-06	6.71096e-06	1.12118e-05	1.92689e-05	3.53939e-05	7.77099e-05	0.000222762	0.000827957	0.0034596	0.0111412	0.0126918	0.00321649	0.000710048	0.000279477	0.000108151	4.48177e-05	2.31236e-05	1.34978e-05	7.96364e-06	4.54719e-06	2.53021e-06	1.40758e-06	8.0331e-07	4.78666e-07	3.00392e-07	1.98829e-07	1.38537e-07	1.01479e-07	7.81666e-08	6.33706e-08	5.40641e-08	4.82401e-08	4.45962e-08	4.23905e-08	4.10593e-08	4.02696e-08	3.98084e-08	3.95396e-08
ind	9.34704e-11	9.92384e-11	1.09039e-10	1.26937e-10	1.63585e-10	2.4988e-10	4.74783e-10	1.0898e-09	4.33329e-09	5.686e-08	6.00049e-07	1.97272e-06	4.11274e-06	8.73635e-06	1.61491e-05	2.71472e-05	4.83723e-05	0.000105233	0.00030282	0.00113073	0.00469045	0.0144484	0.0144188	0.00308672	0.000656192	0.000238116	8.09714e-05	3.2374e-05	1.71994e-05	1.04407e-05	6.36658e-06	3.74054e-06	2.13904e-06	1.22281e-06	7.16733e-07	4.37963e-07	2.81195e-07	1.89909e-07	1.34679e-07	1.00211e-07	7.82835e-08	6.4262e-08	5.54008e-08	4.98396e-08	4.63541e-08	4.42421e-08	4.29668e-08	4.221e-08	4.17679e-08	4.15102e-08
ind	2.44901e-09	2.61051e-09	2.87466e-09	3.32471e-09	4.11968e-09	5.53664e-09	7.98475e-09	1.32673e-08	4.20833e-08	3.2009e-07	1.5887e-06	3.36593e-06	5.68616e-06	1.14771e-05	2.25124e-05	3.97226e-05	6.76175e-05	0.000128437	0.000303581	0.000895786	0.00291105	0.00761546	0.00853303	0.00253386	0.000549911	0.000207759	8.64495e-05	3.52708e-05	1.64187e-05	8.80412e-06	5.15022e-06	3.17262e-06	2.03528e-06	1.35805e-06	9.43126e-07	6.81814e-07	5.13548e-07	4.0369e-07	3.3166e-07	2.84634e-07	2.54181e-07	2.34668e-07	2.22391e-07	2.14731e-07	2.09952e-07	2.07065e-07	2.05324e-07	2.04291e-07	2.03687e-07	2.03335e-07
