V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	V45	V46	V47	V48	V49	V50	V51
ind	1.41659e-09	1.52622e-09	1.70713e-09	2.01757e-09	2.5695e-09	3.57447e-09	5.49409e-09	1.08496e-08	4.80481e-08	5.1226e-07	3.64826e-06	1.32051e-05	4.26091e-05	0.000151106	0.000434745	0.000982738	0.00197361	0.00425996	0.0114704	0.0390602	0.140156	0.349842	0.432287	0.214893	0.0590223	0.02552	0.0141165	0.00808736	0.0052455	0.00387038	0.00306318	0.00249178	0.00205721	0.00172954	0.00149048	0.00132133	0.00120458	0.00112549	0.00107261	0.00103779	0.00101512	0.00100051	0.00099126	0.000985442	0.000981787	0.000979553	0.000978189	0.000977369	0.000976881	0.000976591
ind	1.13331e-08	1.21368e-08	1.34783e-08	1.58175e-08	2.01522e-08	2.86627e-08	4.57182e-08	8.52013e-08	2.96822e-07	2.86069e-06	2.11136e-05	5.98305e-05	0.000119855	0.000268168	0.000554203	0.00102131	0.00188097	0.00404285	0.0111908	0.0389562	0.138624	0.328139	0.356795	0.139655	0.0395642	0.018038	0.00850469	0.00412818	0.00240903	0.00163238	0.00118602	0.00088875	0.000684373	0.00054593	0.000453923	0.000393439	0.000353909	0.000328153	0.000311395	0.000300563	0.000293597	0.000289149	0.000286352	0.000284602	0.000283506	0.000282839	0.000282434	0.000282191	0.000282048	0.000281963
ind	2.92132e-08	3.12873e-08	3.48197e-08	4.11949e-08	5.3781e-08	8.12667e-08	1.4475e-07	3.03025e-07	1.14993e-06	1.24467e-05	8.52235e-05	0.000167083	0.000209339	0.00031861	0.00053527	0.000926178	0.001715	0.00379867	0.0109558	0.0401525	0.151056	0.368348	0.405758	0.153189	0.0401531	0.0170958	0.00715316	0.00324127	0.00186485	0.00124631	0.00086848	0.000605734	0.000425524	0.000307576	0.000232908	0.00018623	0.000157061	0.000138738	0.000127155	0.000119824	0.000115183	0.000112254	0.000110429	0.000109294	0.000108588	0.000108161	0.000107903	0.00010775	0.00010766	0.000107607
ind	3.06671e-09	3.25821e-09	3.58421e-09	4.17964e-09	5.39867e-09	8.27096e-09	1.57738e-08	3.63743e-08	1.45461e-07	1.92214e-06	2.04597e-05	6.79756e-05	0.000143558	0.000309806	0.000583887	0.00100518	0.00184377	0.0041512	0.0123898	0.0471199	0.179308	0.418936	0.440493	0.159603	0.0437269	0.0186386	0.00742054	0.00348074	0.00218082	0.00157021	0.00114135	0.000802208	0.000549663	0.000376259	0.000263489	0.000191971	0.000146951	0.000118579	0.00010064	8.92924e-05	8.21203e-05	7.76037e-05	7.47955e-05	7.3056e-05	7.1976e-05	7.13254e-05	7.09336e-05	7.07015e-05	7.05658e-05	7.04866e-05
ind	4.79976e-08	5.12953e-08	5.67346e-08	6.60333e-08	8.25166e-08	1.12104e-07	1.63869e-07	2.76834e-07	8.95981e-07	6.98276e-06	3.56842e-05	7.82879e-05	0.000137866	0.000292312	0.000607603	0.00114742	0.00211333	0.00439178	0.0114546	0.0371055	0.125288	0.303094	0.363586	0.167033	0.0494425	0.0231003	0.0117357	0.00580791	0.00325233	0.00207668	0.00142868	0.00102104	0.000750441	0.000568594	0.0004466	0.000365105	0.000310973	0.000275242	0.000251816	0.000236599	0.000226798	0.000220544	0.000216619	0.000214171	0.000212643	0.000211718	0.000211158	0.000210825	0.000210629	0.000210514
ind	3.98132e-08	4.31436e-08	4.88343e-08	5.90516e-08	7.87229e-08	1.19422e-07	2.08068e-07	4.48466e-07	2.04024e-06	2.37478e-05	0.000145798	0.000273649	0.000341778	0.000501262	0.000758971	0.00116416	0.00198904	0.00424376	0.0121091	0.0444766	0.167663	0.407965	0.475266	0.209405	0.0503783	0.0198176	0.0088886	0.00418868	0.00240005	0.00160716	0.00114491	0.000823659	0.000592259	0.000429374	0.000317948	0.000243136	0.000193487	0.000160795	0.000139414	0.000125554	0.000116643	0.000110966	0.000107407	0.000105191	0.000103811	0.000102976	0.000102473	0.000102174	0.000101998	0.000101896
ind	1.38132e-08	1.48827e-08	1.66965e-08	1.99237e-08	2.61049e-08	3.89755e-08	6.74416e-08	1.40427e-07	5.46504e-07	5.90655e-06	4.72147e-05	0.000118688	0.000179842	0.000308819	0.000542724	0.000939838	0.0017408	0.00391599	0.0116034	0.0435294	0.162373	0.374796	0.389154	0.14618	0.0397446	0.0171363	0.00761452	0.00356667	0.00202112	0.0013086	0.000884387	0.000599886	0.000410037	0.000288196	0.00021223	0.000165338	0.00013634	0.000118276	0.000106933	9.97876e-05	9.52804e-05	9.24427e-05	9.0677e-05	8.95812e-05	8.88996e-05	8.84877e-05	8.82388e-05	8.80908e-05	8.80038e-05	8.79528e-05
ind	2.79714e-08	3.01737e-08	3.39839e-08	4.10194e-08	5.53957e-08	8.85543e-08	1.72273e-07	4.11348e-07	1.93076e-06	2.60453e-05	0.000181991	0.000312032	0.000328124	0.000428824	0.000642128	0.00103608	0.00188143	0.00425978	0.0129259	0.0505631	0.19819	0.468354	0.523365	0.21671	0.0511338	0.0200455	0.00829934	0.00395462	0.00252057	0.0019157	0.00151558	0.00117114	0.000875024	0.000639705	0.000465062	0.000340851	0.000254652	0.000195723	0.000155935	0.000129456	0.000112085	0.000100858	9.37546e-05	8.93064e-05	8.65259e-05	8.48443e-05	8.38299e-05	8.32281e-05	8.28764e-05	8.26714e-05
ind	1.77515e-08	1.90458e-08	2.11681e-08	2.47511e-08	3.09602e-08	4.1776e-08	6.07329e-08	1.07542e-07	3.98477e-07	3.46828e-06	1.94471e-05	5.09395e-05	0.000111781	0.000281667	0.000633698	0.00121479	0.00222687	0.00461703	0.0121115	0.0397173	0.135382	0.326105	0.39455	0.186937	0.0509974	0.021859	0.0112467	0.00580493	0.00338745	0.00227986	0.0016866	0.00132188	0.0010819	0.000920697	0.000812261	0.000739535	0.000691019	0.000658839	0.00063758	0.000623677	0.000614653	0.000608844	0.000605164	0.000602843	0.000601382	0.000600485	0.000599935	0.000599603	0.000599403	0.000599284
ind	9.44778e-09	9.97617e-09	1.08681e-08	1.24848e-08	1.57682e-08	2.33719e-08	4.2284e-08	8.87433e-08	3.07294e-07	3.36378e-06	2.72094e-05	7.0063e-05	0.000126642	0.000264064	0.000522674	0.000952661	0.00180134	0.00407951	0.0120291	0.0446626	0.167146	0.398976	0.436077	0.164766	0.0461681	0.0196615	0.00748165	0.00328307	0.00191614	0.00128949	0.00088913	0.000607036	0.000414896	0.000290425	0.000212259	0.000163677	0.000133447	0.000114522	0.000102601	9.50766e-05	9.03257e-05	8.73347e-05	8.54747e-05	8.4322e-05	8.36059e-05	8.31741e-05	8.29139e-05	8.27595e-05	8.26691e-05	8.26163e-05
ind	4.93675e-09	5.33007e-09	6.00218e-09	7.21369e-09	9.58438e-09	1.46904e-08	2.65453e-08	5.8872e-08	2.5591e-07	3.21425e-06	2.80631e-05	7.69563e-05	0.000133396	0.00025758	0.000478652	0.000840452	0.00156353	0.00354627	0.0106784	0.0412049	0.16038	0.385877	0.414995	0.156575	0.0393553	0.0161221	0.00694024	0.00321673	0.00184718	0.00122498	0.000846684	0.000582652	0.000399911	0.000279516	0.000203182	0.000155591	0.000126	0.000107516	9.58961e-05	8.85744e-05	8.39562e-05	8.10495e-05	7.92417e-05	7.81205e-05	7.74234e-05	7.70025e-05	7.67483e-05	7.65973e-05	7.65087e-05	7.64568e-05
