V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	V45	V46	V47	V48	V49	V50	V51
ind	8.93336e-07	9.6299e-07	1.08109e-06	1.29218e-06	1.69832e-06	2.54271e-06	4.38547e-06	9.1323e-06	3.76233e-05	0.000421694	0.00291228	0.00630311	0.009114	0.0158624	0.028948	0.0512715	0.091695	0.181233	0.385411	0.688157	0.879874	0.935885	0.939447	0.876346	0.644325	0.410194	0.21807	0.10323	0.053513	0.0302364	0.0171944	0.00947192	0.00510148	0.00277431	0.00157887	0.000966576	0.00064622	0.000472701	0.000375136	0.000318515	0.000284831	0.000264471	0.000252148	0.000244644	0.000240035	0.000237276	0.000235621	0.000234643	0.000234071	0.000233738
ind	9.52975e-07	1.03005e-06	1.16057e-06	1.3916e-06	1.82829e-06	2.71515e-06	4.62478e-06	9.65987e-06	4.00127e-05	0.000445798	0.00340332	0.00838628	0.0126957	0.0207965	0.0329187	0.0510494	0.0858767	0.169485	0.370397	0.679827	0.879299	0.937511	0.939662	0.866692	0.620187	0.380634	0.194891	0.0873264	0.0414398	0.0210199	0.0107115	0.00533864	0.00264213	0.00134283	0.000724873	0.00042557	0.00027491	0.000195389	0.000151432	0.000126203	0.000111301	0.000102336	9.69263e-05	9.36386e-05	9.16219e-05	9.04157e-05	8.96927e-05	8.92652e-05	8.90157e-05	8.88702e-05
ind	1.94714e-07	2.10125e-07	2.36711e-07	2.85545e-07	3.84642e-07	6.12339e-07	1.19428e-06	2.9175e-06	1.40079e-05	0.000207424	0.00208765	0.00603475	0.0104551	0.0187467	0.0308804	0.0489882	0.084666	0.172671	0.386414	0.701774	0.884929	0.932681	0.93468	0.875745	0.658942	0.429469	0.22649	0.111258	0.0628381	0.0385073	0.0228289	0.012409	0.0062097	0.00296035	0.00140591	0.000694713	0.000370458	0.000218406	0.000143677	0.000104966	8.38909e-05	7.19522e-05	6.50442e-05	6.0963e-05	5.85053e-05	5.70533e-05	5.61898e-05	5.5682e-05	5.53868e-05	5.52152e-05
ind	5.02786e-07	5.38571e-07	5.97339e-07	6.96684e-07	8.69807e-07	1.17542e-06	1.71477e-06	2.96496e-06	1.00769e-05	8.60134e-05	0.000558602	0.00170431	0.00413835	0.0111029	0.0258341	0.0500858	0.0902838	0.172883	0.354504	0.638636	0.852349	0.929121	0.933602	0.839317	0.555577	0.317197	0.157358	0.0669691	0.0292765	0.0139215	0.00703445	0.00372201	0.0020756	0.00123703	0.000796931	0.000557317	0.000421893	0.000342742	0.000295229	0.000266207	0.000248283	0.00023716	0.000230307	0.000226084	0.00022347	0.000221896	0.000220948	0.000220385	0.000220056	0.000219863
ind	9.09726e-08	9.77203e-08	1.09534e-07	1.31948e-07	1.79912e-07	2.9853e-07	6.24746e-07	1.63798e-06	9.32579e-06	0.000167215	0.00137315	0.00367727	0.00785523	0.0181242	0.0357701	0.060168	0.0988969	0.179697	0.3599	0.647312	0.860835	0.932421	0.941749	0.881167	0.603208	0.34207	0.153433	0.0674019	0.0379184	0.0248245	0.0165014	0.010557	0.0065513	0.00407164	0.00261932	0.00178489	0.00130324	0.00102049	0.000851168	0.000748242	0.00068496	0.000645835	0.000621799	0.000607019	0.000597884	0.000592395	0.000589094	0.00058714	0.000585999	0.000585333
ind	4.53555e-07	4.8877e-07	5.47571e-07	6.49341e-07	8.34314e-07	1.18688e-06	1.88702e-06	3.64494e-06	1.38242e-05	0.000137863	0.00106907	0.00323346	0.00656524	0.0143891	0.028725	0.0510266	0.0898135	0.175464	0.371847	0.67232	0.87607	0.940143	0.941387	0.854552	0.592514	0.357808	0.185446	0.0836599	0.0389911	0.019352	0.00981955	0.00500384	0.00259842	0.00141351	0.00082608	0.000526542	0.000367578	0.000279544	0.000228898	0.000198922	0.000180816	0.000169751	0.000163003	0.000158872	0.000156326	0.000154799	0.000153881	0.000153337	0.000153019	0.000152833
ind	6.54393e-07	6.97001e-07	7.67558e-07	8.89844e-07	1.11586e-06	1.55991e-06	2.44276e-06	4.37934e-06	1.40751e-05	0.000130318	0.00102562	0.00328217	0.00730937	0.0166015	0.0319148	0.0534856	0.0902298	0.171655	0.358923	0.654127	0.867203	0.938484	0.939789	0.838215	0.568395	0.342637	0.164285	0.0685693	0.0312069	0.0155611	0.00801032	0.00416813	0.00222291	0.0012455	0.000749089	0.00048953	0.000348586	0.000269031	0.000222593	0.000194815	0.000177914	0.000167535	0.000161186	0.000157293	0.000154892	0.00015345	0.000152584	0.000152071	0.000151772	0.000151597
ind	2.17654e-06	2.35392e-06	2.65258e-06	3.17541e-06	4.14139e-06	6.02304e-06	9.86395e-06	1.9952e-05	8.27546e-05	0.000859626	0.00550818	0.0116537	0.0158413	0.0241264	0.03664	0.0551033	0.0896631	0.17048	0.361511	0.662886	0.871548	0.937369	0.941379	0.865271	0.597267	0.3467	0.173622	0.0763594	0.035371	0.0177496	0.00918879	0.00478727	0.0025353	0.00139924	0.000824369	0.000526484	0.000366546	0.000277271	0.00022565	0.000195002	0.000176454	0.000165107	0.000158182	0.000153942	0.000151328	0.00014976	0.000148818	0.000148259	0.000147933	0.000147742
ind	6.58731e-06	7.04324e-06	7.80822e-06	9.15372e-06	1.16931e-05	1.6842e-05	2.75419e-05	5.14163e-05	0.000163575	0.00136923	0.0081264	0.0142464	0.0149355	0.0192272	0.0291559	0.048413	0.0864066	0.173001	0.37259	0.676087	0.878429	0.940818	0.941162	0.851336	0.607059	0.386221	0.194943	0.085488	0.0403683	0.0204282	0.0103826	0.00519213	0.00260587	0.00135796	0.000757977	0.000462273	0.000310372	0.000228587	0.000182591	0.000155826	0.000139855	0.000130177	0.000124309	0.000120732	0.000118533	0.000117216	0.000116427	0.000115959	0.000115687	0.000115528
ind	7.92012e-07	8.5531e-07	9.62085e-07	1.15023e-06	1.50262e-06	2.20474e-06	3.67035e-06	7.50011e-06	3.15082e-05	0.000353221	0.00257664	0.0065881	0.0112893	0.0206767	0.0345894	0.0540647	0.0892599	0.170815	0.36303	0.663634	0.868475	0.932116	0.935948	0.860588	0.591602	0.340408	0.165071	0.0704867	0.0324384	0.0163886	0.00856867	0.00450494	0.00240367	0.00133454	0.00078998	0.000506391	0.000353557	0.000268014	0.000218453	0.000188987	0.000171139	0.000160213	0.000153543	0.000149458	0.000146939	0.000145428	0.00014452	0.000143982	0.000143668	0.000143484
ind	9.35458e-08	1.00722e-07	1.1254e-07	1.32796e-07	1.6877e-07	2.3414e-07	3.58647e-07	7.05216e-07	3.10652e-06	3.2902e-05	0.000232384	0.000832229	0.00264733	0.00918329	0.0254876	0.0545535	0.101034	0.189235	0.374433	0.657412	0.865785	0.93895	0.947075	0.879835	0.612134	0.350136	0.186152	0.0887801	0.043843	0.0236625	0.0135848	0.00812796	0.00508876	0.00338106	0.00241	0.00184649	0.00151184	0.00130876	0.00118334	0.00110517	0.00105617	0.00102545	0.00100637	0.000994535	0.000987179	0.00098273	0.000980038	0.000978434	0.000977489	0.000976934
ind	6.53108e-07	6.99137e-07	7.75863e-07	9.09582e-07	1.15725e-06	1.64304e-06	2.61482e-06	4.85934e-06	1.68697e-05	0.000161864	0.00118709	0.00333471	0.00660432	0.0145116	0.029174	0.051695	0.089614	0.171119	0.356899	0.652376	0.869188	0.942493	0.944429	0.841731	0.556369	0.326389	0.15912	0.0689331	0.0327625	0.0172353	0.00944872	0.00525805	0.00299689	0.0017876	0.00113778	0.000781189	0.000579759	0.000462503	0.000392448	0.00034984	0.000323611	0.000307376	0.000297391	0.000291246	0.000287445	0.00028516	0.000283785	0.000282969	0.000282492	0.000282214
