K_dl	K_zld	K_cic	K_sna	K_vnd	a_dl	a_zld	a_cic	a_sna	a_vnd	q_btm	w_dl.zld	Beta	Cic_att
29.2298	0.329821	5.37298	1101.3	2.95892	4.00802	4.55079	0.287257	0.135336	0.147218	0.000915919	10.0203	10.7652	7.98651
27.9049	0.743573	8.84013	1815.73	0.127956	0.992659	6.02058	0.153257	0.199891	0.000505353	0.00122646	97.7255	2.80421	9.01165
165.918	0.0132095	14.027	1044.46	7.7828	5.27721	5.54156	0.381133	0.0332852	0.00147552	0.00208276	84.1465	2.98196	16.0372
20.9963	0.0517457	8.93266	2609.22	1.0058	1.63571	7.92068	0.283708	0.433204	0.000305221	0.00145186	95.9381	24.6271	10.9483
54.681	0.0693338	614.43	9768.8	0.376056	2.01076	9.5294	0.668708	0.388059	0.0243975	0.00283367	99.7756	2.20689	22.8058
26.054	0.0732351	6112.32	768.152	2.45048	2.82974	7.84055	0.752024	0.0995598	0.0274101	0.00300692	70.2504	4.38341	27.5252
14.8492	0.0829191	19.5289	1837.33	2.49667	5.20186	9.91739	0.396049	0.214622	0.000475749	0.00134102	58.5472	3.24732	13.8037
63.8433	0.125608	765.996	757.57	2.41565	1.90217	8.33246	0.67627	0.0473233	2.20866e-05	0.00111235	80.8593	3.72479	21.5125
3.29739	0.0351366	13.8621	575.635	1.83976	4.73932	9.35998	0.202852	0.0286933	0.00538202	0.00279189	72.5484	23.5449	14.7567
131.725	0.0434783	122.185	1121.92	4.70692	2.68828	9.96043	0.583268	0.012638	0.036654	0.0015243	99.9836	1.97825	18.8775
13.2845	0.0878613	416.894	603.722	2.45512	3.71115	6.70728	0.705839	0.11889	0.000160377	0.00194967	73.7465	7.85483	18.9814
91.4907	0.116797	14.5446	2188.07	7.25727	5.36293	5.21626	0.506163	0.190273	0.0399957	0.00169458	33.3832	2.07852	10.39
9.92863	0.193246	47.2213	4096.61	1.47445	4.89629	6.8392	0.539545	0.332906	0.00048881	0.0016708	77.8156	2.20879	13.6777
14.4511	0.702335	18.1047	6613.87	2.37015	3.93152	4.9207	0.244789	0.347441	0.00510074	0.00936963	23.5704	1.26304	7.0835
58.9255	0.333891	21.7518	1130.22	4.69375	1.66796	8.53247	0.258907	0.28783	0.000773143	0.00478309	52.6291	1.40019	7.36523
25.0399	0.381938	6.8662	720.226	6.07771	4.64409	6.19343	0.153386	0.0327131	0.00848956	0.00550907	17.0849	1.81233	4.50648
19.3398	0.0615174	14.0466	574.371	1.79641	2.3463	8.22537	0.374002	0.0950885	0.0024407	0.00346345	36.9974	10.8561	11.2523
1416.99	0.134088	8.14386	607.126	3.13882	1.34614	6.72186	0.26799	0.0523122	0.0256441	0.00303418	37.5034	1.69306	6.49824
10.3235	0.212022	8.66215	2076.77	0.0481822	1.63729	9.82719	0.16355	0.0121402	0.000147114	0.00360888	43.5377	1.78687	9.62569
32.8982	0.0288456	5.44447	448.62	1.22847	1.31793	8.05561	0.0789665	0.0154519	1.76856e-05	0.00766024	37.4921	19.3274	8.99743
262.651	0.0908703	14.3312	415.727	8.19032	2.70514	6.41409	0.457797	0.00587073	5.63507e-05	0.00329592	38.0971	2.07451	6.87728
20.4154	0.0345257	8498.5	661.814	1.33579	2.17486	9.25635	0.696398	0.00818659	3.88029e-05	0.00993233	38.7779	6.62354	31.2386
21.2104	0.0991416	29.7925	710.118	3.05453	5.51572	7.61277	0.521433	0.06188	0.00481378	0.00582774	9.82404	3.62427	12.2819
2505.4	0.0165629	5.64101	513.286	2.47307	1.35235	9.99929	0.255348	0.102644	0.000352624	0.00418206	34.3918	2.9937	8.76093
1434.05	0.0153558	5.88544	315.855	2.11616	1.06874	7.54715	0.217324	0.0541657	0.00111266	0.00843178	80.2251	5.12209	7.89634
8088.12	0.630476	20.6307	221.839	3.79622	1.19889	6.10839	0.256838	0.0678767	0.00358084	0.00254104	6.7084	1.54652	6.82728
513.537	0.0418752	33.5802	615.01	2.92952	1.54917	5.48107	0.542399	0.0284842	0.0027546	0.00542361	98.6819	2.54193	12.9051
7.10552	0.119402	4.6072	3352.18	1.08819	1.65819	8.8774	0.0542694	0.436946	0.0174144	0.00995983	82.7957	2.56197	7.14959
26.6055	0.0303638	65.1097	2289.7	2.27248	4.5582	5.51805	0.599572	0.279237	0.00541107	0.00793349	76.29	4.32776	16.6586
24.1589	0.0246427	60.312	486.146	2.02357	2.10255	8.60207	0.573468	0.0293372	0.000408916	0.00602611	81.5505	11.514	13.394
235.943	0.0214278	77.1446	695.483	2.60119	1.6075	9.07421	0.159088	0.0392527	0.00106452	0.00401874	89.2524	4.19694	23.8629
185	0.0793167	1195.21	3380.93	3.50789	2.92926	5.79581	0.730584	0.267414	0.0363465	0.00172979	47.0449	2.34101	30.1198
47.8402	0.0494917	4.08481	2011.92	2.58822	2.94562	7.3569	0.0075599	0.301086	0.0991701	0.00233068	36.4303	9.69639	10.1558
199.079	0.0459094	13.0469	1410.26	7.85846	4.57682	9.81764	0.0314231	0.0382675	0.0803696	0.00152708	11.7797	2.39376	18.4016
1805.26	0.0284351	7819.67	264.47	2.85797	1.43855	6.88532	0.810772	0.0204595	0.0279265	0.00182131	21.5486	10.0054	22.7691
426.342	1.16838	529.85	2825.5	5.22992	1.85745	5.57096	0.44812	0.338763	0.0064125	0.00110796	94.7122	1.14866	13.0007
77.7247	0.293126	5.44334	596.663	6.1062	1.48854	9.94784	0.0640259	0.0218919	0.154643	0.0010734	98.7877	2.02398	5.05054
185.316	0.0230974	48.4656	6426.62	5.60832	5.09368	6.64118	0.0379998	0.20461	0.0855618	0.00158399	59.3197	1.7379	29.8867
2.87671	0.235793	89.8729	1400.15	0.56806	3.12028	8.20541	0.538807	0.0231991	0.0850583	0.00103529	62.0327	4.62982	18.6464
10.467	0.0914425	533.91	4536.66	0.0567513	1.07868	8.90094	0.583779	0.493537	0.528341	0.00138762	99.9625	17.1478	23.2238
10.2879	0.0270943	5.00013	4593.08	2.47202	1.61783	9.33713	0.0403733	0.462501	0.670242	0.00366934	96.4785	24.9705	10.4433
19.86	0.294298	13.5599	390.364	4.672	3.5052	5.96073	0.340846	0.0176298	0.000807623	0.00250476	88.4018	2.0745	7.44667
4123.32	0.016276	383.975	1048.6	1.64699	1.31051	7.35249	0.735891	0.360086	0.0320812	0.00120246	80.3633	4.14453	18.9352
11.0735	0.250749	7.62432	1846.31	3.01773	2.20915	6.56063	0.0867486	0.179056	0.624795	0.00120976	55.0437	5.86695	11.0823
3781.11	2.45831	9.53019	435.429	3.69996	1.04189	4.85764	0.0245292	0.270128	0.0110539	0.0048097	66.7925	1.57178	4.95017
36.839	0.0732097	5.83926	7859.97	0.0529484	1.66801	9.99959	0.155559	0.446203	0.0860687	0.00607895	33.5494	3.27728	9.69176
465.44	0.0165778	6.52981	4530.63	5.64225	2.95594	9.52157	0.368899	0.276102	0.107635	0.0039822	26.4108	2.0422	9.95935
2061.91	0.0238384	11.5521	6074.8	0.0443065	1.0199	6.03674	0.310906	0.55426	0.325471	0.00385758	27.2131	20.3675	11.5026
385.052	0.0505453	94.3713	9410.02	0.09199	1.40967	6.1887	0.570802	0.460097	0.00268474	0.00989235	25.3552	3.29301	18.0966
16.4148	0.101227	543.04	4179.21	1.2096	3.32205	5.96498	0.666929	0.378711	0.243058	0.00662775	36.8454	3.756	22.1022
22.1499	0.0563184	462.237	855.795	3.5311	4.82852	9.72966	0.704997	0.01944	0.00551275	0.00538947	40.2416	2.51589	17.8694
1860.46	0.0129325	361.305	7533.89	1.72215	1.27329	6.89401	0.632282	0.491086	0.669018	0.00611896	47.4217	4.82085	25.0805
17.1213	0.0213337	16.3487	476.461	1.70084	2.22756	7.15964	0.406605	0.040691	0.0435775	0.00626835	54.8644	23.6354	11.7348
2005.43	0.0189332	140.799	5544.17	18.709	4.01144	8.08999	0.195479	0.228522	0.130375	0.00819261	89.4136	1.68898	2.1958
28.3445	0.083623	199.041	992.257	2.76147	2.67863	5.96848	0.619147	0.0789485	0.0893196	0.00710455	91.2149	3.0188	16.4146
26.1034	0.0392117	44.658	624.756	1.9905	1.87087	8.83655	0.534182	0.0205857	0.0608679	0.00649623	86.6547	6.14095	13.6156
43.7634	0.0596431	24.3352	632.382	5.99949	8.41255	3.56207	0.650849	0.0113682	0.000185643	0.00159885	24.0066	10.4381	13.3622
408.051	0.0373011	1.37447	727.573	12.4198	5.33356	1.7777	2.78277e-05	0.119732	0.00486831	0.00218846	99.2293	2.13721	3.98867
59.3994	0.295274	92.3895	1213.91	4.67016	6.75942	1.47485	0.0234927	0.118453	0.00115191	0.0047372	35.3518	3.53108	29.0813
173.673	0.193956	35.1561	498.664	11.0667	5.65018	2.20062	0.604857	0.00968556	0.000274105	0.00486964	19.3444	2.34804	9.32814
15.6628	0.106125	3.88221	429.346	4.48389	9.68791	2.93396	0.152918	2.11085e-05	0.0234643	0.00439385	16.1209	11.4274	8.36027
13.9899	0.0349387	6.35682	482.783	3.84745	8.01641	3.897	0.345814	0.139689	0.000307785	0.00465311	33.467	19.2515	8.29491
55.206	0.0124227	11.3821	773.161	7.29627	9.12744	3.38746	0.409673	0.0084802	0.00304641	0.00429919	88.1458	4.5087	13.8143
12.3512	0.173345	2.7656	473.282	4.75559	6.56692	4.5648	0.0007658	0.0793786	0.0045543	0.00343483	52.6778	4.3868	5.16976
141.384	0.212255	74.134	576.23	6.82257	5.73168	1.00653	0.650676	0.0318228	2.97911e-05	0.00352712	99.8436	3.60627	17.5445
126.393	0.0147863	2.16907	697.76	12.1818	7.10199	5.11562	0.0037413	0.0278979	1.65041e-05	0.00238194	99.7072	2.49326	6.71552
8.94222	0.108066	118.762	844.6	2.12726	6.50754	2.78378	0.603366	0.0268205	0.00814048	0.00832973	95.1639	4.63789	18.4963
29.167	0.0201212	2.50571	1073.74	6.01617	8.97543	5.02359	0.000223267	0.137115	0.000517201	0.00401557	98.2987	4.31706	8.5921
11.7312	0.0263479	11.5571	418.834	2.45333	7.11144	1.07206	0.311028	0.0602564	0.0122863	0.00999081	90.9369	24.9291	10.9317
42.9682	1.74616	2.71491	1758.87	7.36653	6.34424	2.07769	0.00457143	0.156248	0.131972	0.00150144	41.7639	2.64454	6.02383
154.808	0.229312	27.0968	1488.24	8.32431	7.34886	1.57391	0.046482	0.0055485	0.026822	0.00265158	18.8394	2.14718	25.691
4.43277	7.65149	25.7062	770.961	2.22901	7.93074	1.95498	0.474618	0.0520035	0.0515996	0.00203811	39.7918	3.53161	10.9511
26.1266	1.572	2.17058	1930.81	7.44495	9.99993	1.43118	0.000493782	0.187651	0.123767	0.00125439	70.1286	3.82244	7.4091
313.44	0.0219006	1.92372	627.86	12.8664	5.47568	4.18767	0.0705869	0.0120658	0.0461985	0.0013845	19.5665	5.29149	7.10735
14.5842	0.0193791	16.0102	664.202	3.65564	9.47623	4.94002	0.100019	0.00556111	0.0051152	0.00189207	59.1445	23.9249	18.7651
127.417	0.0532404	27.1175	9741.45	4.81236	6.78172	3.38532	0.646101	0.192128	0.0763787	0.00167805	98.4326	1.36405	13.8142
37.9415	0.0841367	2.83352	860.393	8.62036	7.93265	3.02582	0.0090897	0.00170951	0.0919195	0.00231995	59.8213	5.84039	7.70967
11.434	0.0426808	16.5367	1406.13	2.73724	7.03787	5.19357	0.390714	0.274642	0.00512492	0.00292649	71.2821	10.2367	15.0532
10.3885	0.0718338	482.662	1084.4	3.29039	9.97316	4.60938	0.672569	0.101213	0.00947715	0.00442952	51.5108	4.20627	24.8677
24.3997	1.62759	51.2584	1355.4	3.02518	6.91491	1.19602	0.160646	0.187925	0.00431149	0.00482506	86.9113	3.27245	22.866
25.8882	0.311534	8.07525	705.03	5.17259	7.1885	3.83122	0.27152	0.0399668	1.19356e-05	0.00251336	26.6362	2.52349	8.79239
60.5953	0.0245242	54.0417	783.336	5.65608	7.22213	3.24995	0.115481	0.00511039	1.41013e-05	0.00142895	60.8539	11.8493	26.9036
112.043	0.0238343	2.41382	561.551	6.99148	6.33829	5.15641	0.0179029	0.033618	8.29334e-05	0.00260006	10.6537	9.01265	8.46878
50.2113	0.0903713	20.6622	750.3	5.21739	9.49634	1.84008	0.0175328	0.037522	0.000654577	0.00190332	2.61785	24.6294	20.3398
49.6389	0.0915751	65.5808	793.269	5.09089	8.92368	1.81441	0.0987644	0.037923	0.000393052	0.00241053	11.8632	12.7075	28.3607
35.4372	0.508034	11.272	434.268	7.43706	8.99656	1.90306	0.450721	0.0419568	1.43978e-05	0.00141352	47.7585	4.1762	10.0779
3.25742	2.76165	15.3978	5095	0.150254	5.35888	2.37286	0.346015	0.465817	0.0102938	0.00103085	19.2426	9.4247	13.145
16.9514	0.309898	16.6947	682.223	4.57711	6.33221	4.87509	0.454561	0.0972469	1.72921e-05	0.00192483	40.2779	2.46215	8.73272
20.7058	0.269477	10.6855	3575.75	3.08099	8.95853	2.80955	0.0455695	0.229983	0.00914757	0.00157848	78.0377	2.37146	16.9228
9.89466	0.272121	5745.5	834.313	3.22801	9.80959	2.00862	0.78213	0.00993911	0.00098116	0.002708	99.4989	5.08277	28.0828
36.8311	0.0994908	2.50562	1321.39	8.82537	9.24041	2.16796	1.73325e-05	0.070603	0.089333	0.00257524	99.244	4.00953	8.28096
266.629	0.0277665	2.66	978.921	10.543	6.16282	2.66511	0.389347	0.152493	0.000425487	0.00103063	53.9358	3.47147	9.32609
27.3693	0.0214216	90.0414	887.479	2.12738	6.11389	3.50188	0.0202489	0.0121682	0.00283103	0.00566683	10.4412	22.9744	29.0282
8.22381	0.025852	110.269	2454.36	1.20875	6.86543	2.34692	0.201405	0.360457	0.0267956	0.0076655	50.6781	24.0429	24.7831
79.2819	0.0273325	2.88035	594.652	9.04076	6.51824	4.60208	0.000722572	0.00477682	0.000183412	0.00800532	52.9934	2.53082	6.53829
14.7015	0.166108	5.25831	631.567	2.56604	4.8873	2.67159	0.161124	0.0334588	0.000213236	0.00530458	69.2369	7.17203	8.75072
12.6739	0.0358524	20.1975	504.879	3.18968	7.7342	3.35021	0.52118	0.0122091	1.78955e-05	0.00655056	62.203	10.5353	12.6958
51.6906	0.0102673	2.48212	969.145	4.77354	5.93497	4.43953	0.00281698	0.207937	0.000455648	0.00645731	56.2414	9.29506	7.54602
68.9861	0.0687306	19.6746	750.858	5.73803	5.85852	4.32392	0.516887	0.0285893	0.0248826	0.00247122	16.5045	6.84851	12.931
177.425	0.0138263	94.2126	1253.52	9.43561	5.9136	4.28349	0.714564	0.0155592	0.0205119	0.00261403	99.418	2.23307	17.31
20.7712	0.0129129	39.4036	874.678	4.5284	9.9044	5.19334	0.0309841	0.0149576	0.070802	0.00411561	42.7469	12.3144	24.2148
22.8169	3.14259	25.3769	3535.79	3.12821	9.17905	1.17322	3.56812e-05	0.252105	0.0823701	0.0032937	37.5853	3.8265	24.4893
30.6413	0.0233572	27.7993	916.165	5.30788	9.86007	4.57172	0.532906	0.0480977	0.00677275	0.00350601	36.9661	7.29992	15.8704
28.2726	0.0161531	7.88594	2556.05	2.5438	7.35661	2.2705	0.215141	0.260763	0.0250495	0.00331342	78.1482	18.9427	15.4599
3.4259	0.0719504	1199.91	1014.87	2.65702	8.57657	4.83014	0.68815	0.202808	0.0710067	0.00642188	90.9297	6.01369	24.5843
53.7282	0.0117107	143.995	2089.43	5.26897	7.32942	3.60705	0.420309	0.106402	0.103478	0.00798344	96.763	3.19965	30.35
73.6653	0.0438679	125.409	778.339	6.70248	7.33999	2.78371	0.625488	0.00125557	0.00130989	0.0010566	48.6219	10.7499	23.4612
44.3836	0.114291	146.603	4961.66	3.62059	8.43255	3.9005	0.304997	0.194675	0.0199968	0.00265389	34.0797	1.83609	28.7194
160.016	0.0448666	2.32957	939.836	7.87403	6.1359	2.79092	0.0224588	0.170419	0.00011648	0.00250351	13.9056	6.08199	9.08252
46.523	2.51138	14.3413	763.716	4.91165	8.37174	1.5716	0.318755	0.00601773	0.00119059	0.00256198	3.77659	5.05725	13.8804
155.327	0.0357766	1136.63	988.921	10.4556	8.16579	2.91013	0.81895	0.00341386	0.000255115	0.00114256	40.3335	3.12259	29.9931
62.4085	0.509819	307.326	559.836	5.27901	6.37771	1.13091	0.711349	0.0424653	3.17239e-05	0.00160962	52.9436	10.9905	22.7463
133.436	0.0183025	7.17044	573.496	8.71783	7.93424	1.22583	0.481084	0.00192537	1.13814e-05	0.00159727	61.1326	10.4292	12.0124
11.3191	0.279596	1281.48	861.041	4.7406	7.5943	5.18472	0.69094	0.0741028	0.00293631	0.00195828	68.1899	1.9148	17.3702
19.2186	2.01798	807.858	923.577	3.72991	6.5153	2.44552	0.656696	0.0240954	0.000906053	0.00181588	45.0743	2.02888	18.6307
4567.04	0.134883	524.352	5371.76	7.72028	8.93397	1.77793	0.180368	0.292068	0.00115906	0.00341204	3.35103	1.253	1.06261
188.583	0.016005	14.0018	547.673	6.64877	5.79909	1.27747	0.445723	0.00385852	0.00719916	0.00331417	1.61763	10.6291	15.2868
30.4035	0.0787045	3.46827	855.55	4.57425	7.86386	4.13353	0.175424	0.189825	4.1805e-05	0.004197	9.90088	8.73142	8.03758
80.6825	0.0256686	2.42501	545.551	5.9341	5.38802	4.84564	0.0210306	0.00505735	0.00299884	0.00552147	23.6957	6.45284	7.17707
44.9055	0.0517225	11.7839	605.284	5.89157	6.20171	5.34059	0.449671	0.0760533	0.000102509	0.00782884	23.897	3.46349	8.96618
52.3561	0.0744384	2145.92	848.549	5.73982	7.37753	1.98933	0.770183	0.00723558	0.000412101	0.009937	44.6611	3.03241	22.6405
9.9128	0.0317773	1792.7	693.405	2.31637	8.6735	3.91754	0.6798	0.0051855	0.00016724	0.0049612	24.1066	22.0953	31.9873
91.7929	0.168202	23.0483	1100.56	6.99334	7.54736	1.18979	0.551486	0.0155306	0.00234889	0.00599235	60.4725	2.34534	13.7421
51.461	0.0575028	8.11106	553.965	5.74066	6.97136	1.97872	0.418772	0.0121814	1.00749e-05	0.00374984	52.5921	8.71005	9.69963
28.3633	0.504367	9424.01	903.745	6.16088	7.94521	4.52759	0.709569	0.00243161	0.00399392	0.002666	10.9169	1.66403	20.4091
13.7118	0.194545	1317.17	1057.2	4.20646	9.70386	5.54857	0.732018	0.0253285	0.0618897	0.0016663	21.2355	2.99798	22.9129
62.9861	0.708003	73.9485	1156.02	5.12916	7.7468	1.76329	0.018854	0.00131996	0.0451812	0.00158611	5.72167	6.5577	29.2197
137.477	0.0770846	9.60314	2141.75	10.557	7.6496	3.7866	0.644339	0.132081	0.0481999	0.00142685	17.6119	2.60616	10.9833
69.3933	0.891035	1162.93	1624.31	7.17771	9.43726	1.4339	0.766333	0.0202167	0.00613151	0.00164523	43.5236	1.8081	24.3906
93.3597	2.60317	7.55411	699.051	11.1807	5.66839	2.1399	0.18143	0.0310175	0.0113113	0.0022519	99.0685	1.57423	4.07125
153.615	0.175175	25.6856	938.903	9.72266	6.13095	3.11541	0.701099	0.0237203	0.00314797	0.000946946	43.8333	1.86957	9.97064
19.5932	16.0359	7.28116	512.44	3.92465	5.65738	2.04107	0.130691	0.00585898	0.0144825	0.00780225	4.08695	2.05583	6.65753
62.4309	0.115748	4.16296	519.739	6.09675	5.43786	2.04008	0.18556	0.00487119	0.0496064	0.00990515	12.9931	7.55769	6.47937
56.7246	0.539305	17.6719	958.341	4.78904	6.96298	1.17989	0.0143266	0.0290772	0.0151078	0.00378163	40.5559	4.39775	25.5713
649.555	0.0181115	6369.22	659.88	15.4632	6.04567	4.78524	0.484112	0.00307863	0.00904073	0.00800683	99.265	2.00648	2.07237
85.5309	0.0140945	3.76578	585.602	6.4099	5.63767	2.93913	0.185511	0.00348789	0.0145743	0.00424788	88.0081	7.9574	8.17275
65.2195	0.107793	8.50834	2643.63	12.0482	9.97931	1.75604	0.340887	0.0340987	0.120826	0.00387709	93.8342	1.81592	10.4025
23.3041	0.542657	45.9736	594.18	3.12331	5.90287	1.17942	0.365912	0.00577422	0.0139454	0.00390267	89.3207	9.84264	18.3345
149.929	0.0465993	6.62234	746.968	8.09306	5.65091	5.11509	0.314972	0.0239266	8.02504e-05	0.00174034	19.5921	3.86144	11.8976
105.394	0.898975	83.687	4417.14	3.49097	5.7557	2.38915	0.237575	0.222933	0.00128604	0.0013015	12.5342	1.85717	25.8135
57.5158	0.0660304	75.2993	1083.9	4.48182	7.35308	3.19583	0.0916291	0.1063	0.00858999	0.00191692	7.9515	14.4546	28.7604
7.60779	1.2476	4.10185	6138.72	3.25108	9.99984	3.44211	0.0620292	0.28737	0.00414143	0.00128009	96.509	1.44933	4.5934
147.743	0.121825	14.9679	1337.67	6.06325	5.02058	2.54914	0.0262765	0.0759909	0.00547143	0.0013823	80.1316	2.38668	21.4404
235.626	0.0656756	36.1274	543.796	8.62023	5.8215	1.20038	0.686398	0.00345276	0.000870123	0.00138733	99.2289	4.56111	18.428
100.778	0.0204569	74.681	896.384	6.07272	6.41042	2.14025	0.209043	0.0385183	0.00240229	0.00197022	78.9811	9.1451	29.1073
20.2545	0.226428	11.678	860.835	3.84826	9.91214	1.69513	0.375741	0.106889	0.00249734	0.00989001	9.16143	6.35869	11.5452
97.0746	0.189092	47.6794	1601.93	5.56715	5.36897	1.05773	0.587881	0.240769	0.0646593	0.00656628	41.652	5.94417	15.9979
12.4701	0.0957409	4123.39	1006.26	2.5607	6.66086	4.26999	0.731027	0.146967	0.000348793	0.00380721	42.4426	6.40777	29.0146
56.9814	0.0411519	379.135	933.838	6.11329	6.59285	4.45646	0.676684	0.0100416	1.73616e-05	0.00712885	47.1323	2.34241	19.8976
2.08713	2.79731	251.787	5863.74	0.0424542	9.27439	1.20056	0.247278	0.440838	0.0102912	0.00593844	16.8706	17.7171	28.9923
27.6156	0.716513	3.99476	831.052	3.3036	5.93173	3.33635	0.0379806	0.0102224	0.00287298	0.00389152	6.22319	2.49539	7.29824
47.1939	0.0795983	2.59448	1070.45	6.28951	9.35894	2.00657	0.00841415	0.17347	0.000733112	0.00312712	17.8642	9.35892	8.75281
149.416	0.32055	33.1526	1197.78	24.2292	6.94974	4.40931	0.21882	0.168471	0.0011857	0.00315569	82.593	2.34764	2.84236
173.006	0.0196871	744.456	1454.61	9.94204	5.92459	5.1022	0.743233	0.00478375	0.0011029	0.00689641	55.8585	1.49193	15.6311
14.0433	0.387789	23.9623	599.828	4.16107	7.06676	2.45798	0.456164	0.00367376	0.00134241	0.00495852	83.8155	2.64874	10.8048
11.9187	0.12412	5.08821	443.689	3.86398	6.23942	5.03583	0.175521	0.019959	0.00188551	0.0070031	40.073	3.3525	7.45706
24.797	0.024954	43.4797	999.779	4.82665	9.07738	4.97242	0.327296	0.0122786	0.00051231	0.00315633	97.0059	4.37371	22.3663
45.5066	0.0125209	6566.63	1160.74	6.14097	9.82597	4.67859	0.815622	0.0260203	0.00016228	0.00612534	53.6168	3.51395	30.7916
2.31328	16.8011	3059.14	4327.75	0.738267	7.10398	1.45557	0.68935	0.415422	0.0731874	0.00989108	81.2953	2.51367	24.3031
32.2995	2.35861	46.0895	1371.47	5.80511	9.52503	2.09259	0.550145	0.00330627	0.0722132	0.00136407	12.7339	2.35104	13.963
11.9005	0.816695	28.2217	874.639	2.26205	6.59149	2.83697	0.227613	0.0948994	0.0336952	0.00138981	24.6014	4.68386	16.6389
12.0504	0.843633	173.269	1618.21	2.91631	9.28565	2.18482	0.631529	0.113767	0.0778771	0.0031753	32.5231	2.67827	18.1873
78.3179	0.0378398	41.8257	678.209	6.57607	6.98866	1.67117	0.606022	0.00821456	0.00746743	0.00266794	81.0301	8.1227	16.6646
7.45886	4.74577	185.086	1013.52	3.22548	6.60169	2.51866	0.581593	0.243663	0.0119247	0.00104708	97.4046	2.12529	14.4002
98.9409	0.0406311	2.0758	805.827	10.8435	6.42781	5.19879	0.0123616	0.0102098	0.0120536	0.00108417	97.9127	2.72129	6.57022
42.5237	2.73659	3644.15	1854.15	3.73996	7.4956	1.29278	0.755672	0.134215	0.00685314	0.00213521	59.613	2.56452	32.0074
6.244	0.178466	22.3474	1058.94	2.43442	7.82429	4.3628	0.296761	0.0419913	0.104299	0.00513434	35.9849	3.54852	15.3037
39.4821	0.916842	7126.78	874.687	4.71476	6.20419	1.84995	0.755104	0.0856954	0.000404488	0.00457905	34.0969	2.45251	24.4415
10.1284	0.0127475	475.893	944.152	2.40918	9.9792	5.41741	0.492353	0.0250725	0.00705881	0.00482961	32.5555	23.4511	31.9384
24.0467	0.101633	25.4162	1424.53	4.36777	9.94163	1.28837	0.517523	0.129383	0.0362642	0.00635119	93.2933	4.98336	14.5048
23.87	0.114892	107.363	1894.27	3.40937	6.58975	4.23522	0.550025	0.0682667	0.0103587	0.00546527	59.713	2.06996	17.5339
112.784	0.02063	342.622	1296.24	7.89699	6.67875	1.77211	0.700196	0.0217595	0.0838147	0.00361079	71.9681	5.80837	24.1374
24.0058	0.125603	1230.99	1488.97	2.73135	6.45725	1.43823	0.720564	0.200646	0.00791822	0.00560577	99.9767	7.9603	25.4095
142.942	0.0301725	2.16094	509.575	11.2347	5.72163	5.81241	0.0969275	0.000994519	0.000139711	0.00306645	32.6586	3.58123	4.5734
33.4603	0.0294471	31.2112	1438.27	5.13892	7.59306	6.07553	0.552011	0.184906	3.05334e-05	0.0035314	60.7338	3.83298	14.8238
33.6449	0.0613122	10.2524	1885.15	3.63516	6.36382	5.43618	0.439175	0.197653	0.0280711	0.00268367	34.0042	4.61334	13.8074
15.1645	0.19789	4.07118	383.626	5.17875	4.27894	7.29483	4.91029e-05	0.0182424	0.00025589	0.0087183	26.8555	2.14275	4.40615
50.673	0.0197265	1.65271	649.423	10.3833	9.64984	9.97987	0.000285612	0.00217055	0.00174032	0.00214851	32.9738	4.3382	5.33155
23.7187	0.247709	8.50489	343.133	11.3402	5.59035	4.85676	0.138265	0.000804769	0.000131774	0.00955797	99.2438	1.87239	4.22411
52.4743	0.0240629	4.70707	528.261	8.46312	5.84095	7.18125	0.283737	0.0287911	1.56732e-05	0.00504143	86.9445	3.19445	5.85717
22.7406	0.541447	45.6297	704.307	3.04005	6.9424	5.68252	0.411631	0.0185137	0.0358139	0.00193749	1.14352	2.73824	14.5156
113.212	0.199845	11.8015	1410.31	6.08151	6.79454	5.96476	0.484952	0.158331	0.0033225	0.00123697	1.89012	2.85223	11.9102
9.3101	0.0886601	5.93622	473.766	3.65481	5.73904	9.83115	0.293021	0.00237905	0.0746413	0.00219912	27.0427	5.70698	8.48338
18.9114	0.0272659	3.11701	890.078	4.20196	7.18924	8.6569	0.000991312	0.195533	0.00541151	0.0011424	50.1504	16.5632	10.3877
12.6976	0.060443	62.2182	1104.13	2.94199	7.15427	6.81679	0.381199	0.116322	0.00180522	0.00207196	63.5968	5.17983	24.0673
17.7173	0.0141692	158.104	1538.6	5.99807	6.53021	6.65688	0.676835	0.0230221	0.331613	0.00441973	72.8908	12.5722	19.0573
21.7235	0.0141325	259.021	1073.54	4.02387	7.84703	9.99932	0.525542	0.0046861	0.0128564	0.00634927	76.0035	3.02595	30.9244
14.054	0.063412	28.0075	745.199	4.35525	9.76105	7.60823	0.567757	0.00603464	6.40137e-05	0.00135256	36.1576	6.05526	15.3632
24.7644	0.161763	6.59577	780.157	5.23773	6.54843	5.73021	0.282597	0.0296357	0.000111945	0.00129577	55.7148	2.67027	8.22081
16.3165	0.043905	141.399	801.821	4.51863	9.00269	6.15486	0.73676	0.0168953	5.1773e-05	0.00114549	87.705	7.15217	19.2057
31.2251	0.0280588	10.1561	6334.31	4.57199	9.84621	8.69107	0.054171	0.18525	0.163414	0.00298803	50.8794	1.91177	17.5457
23.7987	0.0303458	178.195	1022.62	3.68717	7.9334	7.39024	0.680001	0.0879712	0.000210067	0.00593384	18.4984	5.78495	19.89
