V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17
8702.84	3.3718	9106.66	88.8659	21.343	1.39058	6.06396	0.289001	0.12487	0.00259944	0.00999412	23.7722	1.02441	15.9881	0.021773	0.014527	16
9841.84	2.94314	9292.6	50.1922	20.7839	1.39006	6.02855	0.299112	0.134625	0.00210458	0.00990257	19.8176	1.03839	15.9129	0.021765	0.014558	16
9293.85	3.16686	9738.95	90.416	20.6873	1.38676	6.03121	0.295685	0.139139	0.00189758	0.00999895	24.541	1.02973	16.0385	0.021767	0.01482	16
9919.4	3.34643	8970.17	99.4605	21.1096	1.3804	6.11988	0.284116	0.137493	0.0021281	0.0100009	22.5351	1.01561	16.1224	0.022945	0.014763	16
9937.16	2.42975	8953.31	98.3939	19.1143	1.39607	6.01259	0.309813	0.131379	0.0024395	0.00995314	12.6787	1.03778	15.9053	0.020532	0.013707	16
9676.14	2.7906	5839.77	46.2568	23.0097	1.41813	6.33515	0.278351	0.180987	0.0014568	0.00981726	12.2247	1.04592	14.7173	0.019297	0.012131	16
9379.09	3.29357	8987.73	76.8936	21.5709	1.39028	6.0988	0.290691	0.133352	0.00239773	0.00992471	18.6302	1.03158	15.8181	0.021213	0.014158	16
8437.6	3.01949	8557.81	76.8239	20.72	1.39629	6.06468	0.298614	0.14262	0.0018247	0.00998083	13.4106	1.03321	15.8033	0.021097	0.013731	16
9369.12	2.9249	8830.6	71.7926	20.8205	1.40143	6.02226	0.296472	0.138909	0.00190319	0.00999225	18.0331	1.03375	15.8623	0.020356	0.013856	16
9970.93	3.63928	8979.24	77.6935	20.9578	1.37793	5.94679	0.290555	0.120515	0.00182711	0.0100002	30.1349	1.03161	15.7942	0.022271	0.014835	16
8001.64	3.38046	9697.75	78.2283	21.9329	1.4038	6.07302	0.293604	0.130717	0.00258713	0.00999958	17.2945	1.03229	15.9172	0.021677	0.014396	16
9842.22	3.04846	9146.26	73.4759	20.7648	1.3887	6.04844	0.296099	0.128134	0.00231725	0.00999692	17.8229	1.03145	15.8946	0.021686	0.014203	16
8082.52	2.88008	8818.47	86.5153	19.8809	1.38441	6.06681	0.300908	0.135167	0.00172645	0.00974406	22.8526	1.03564	15.9131	0.021127	0.014335	16
9516.4	2.80188	9790.01	86.3195	20.7245	1.42199	5.92592	0.300529	0.134581	0.00195728	0.00997001	19.0724	1.0358	15.9515	0.020407	0.014042	16
9848.37	2.78511	4841.29	86.8038	17.9474	1.40009	5.75958	0.311881	0.147308	0.00195875	0.00966606	4.41854	1.05649	14.8337	0.017878	0.01184	16
9975.84	3.22256	9351.29	76.4609	21.8479	1.38897	6.1579	0.2851	0.119593	0.00306578	0.00991163	26.6457	1.02352	16.033	0.021888	0.014616	16
9992.84	3.15167	8937.38	83.7099	20.2068	1.38612	6.02582	0.302829	0.150807	0.00150613	0.009969	8.01848	1.03648	15.7969	0.021336	0.013894	16
9799.21	3.48692	9259.68	64.8954	21.1488	1.39905	6.04371	0.296067	0.178047	0.00172172	0.00901054	10.2757	1.03104	15.9853	0.021737	0.014183	16
9883.58	3.1902	9104.24	93.1082	20.4071	1.37624	6.04631	0.29049	0.125549	0.00201009	0.00999887	27.0725	1.02379	16.1158	0.02174	0.014825	16
9999.38	3.11491	7674.41	73.2126	20.6386	1.39421	5.95867	0.297256	0.141442	0.00235133	0.00999078	11.2007	1.04379	15.4743	0.019273	0.013163	16
8675.47	3.0284	9622.75	116.202	20.5313	1.38905	6.11384	0.294113	0.132008	0.00235553	0.00998546	19.3125	1.02018	16.2513	0.022428	0.014863	16
8335.7	3.04068	8976.67	85.7359	20.4662	1.37873	6.08521	0.296377	0.136915	0.00224102	0.00999945	31.6718	1.034	15.8752	0.021841	0.014763	16
9352.32	3.19204	4892.87	72.9704	19.0909	1.37226	5.85153	0.296418	0.122394	0.00282882	0.00997652	8.26888	1.04717	14.8361	0.018653	0.012169	16
9952.14	3.38446	8314.33	72.237	22.2643	1.39466	6.15953	0.288053	0.137236	0.00251624	0.00994422	11.8528	1.03478	15.4924	0.020922	0.013505	16
9995.13	3.63961	9320.46	85.0397	21.0822	1.37885	6.00893	0.294949	0.133417	0.00193027	0.00995629	11.8482	1.0376	15.7863	0.020814	0.014428	16
9034.9	2.93623	8767.62	76.2521	21.4731	1.40828	6.08736	0.293348	0.137506	0.00222366	0.00999854	17.5819	1.0352	15.7496	0.02043	0.013673	16
9863.15	3.22663	6155.04	52.2159	21.1006	1.39426	6.05805	0.291598	0.132588	0.00266645	0.0099687	6.01844	1.04332	15.127	0.019803	0.012602	16
7801.21	3.29622	9205.39	77.2429	21.7985	1.40369	6.0828	0.293402	0.124999	0.00250652	0.010001	18.5767	1.03136	15.8738	0.021096	0.014165	16
9142.89	3.10205	9147.31	63.3935	20.9545	1.38933	6.06855	0.295782	0.138964	0.00208822	0.00984818	19.3821	1.0341	15.8865	0.022026	0.014365	16
9028.7	3.36605	9110.89	116.276	20.6618	1.38406	6.02827	0.2858	0.135756	0.00184602	0.00996991	43.1896	1.01769	16.1695	0.023297	0.015364	16
7783.39	2.89543	5416.34	94.398	18.4031	1.37942	5.92738	0.30533	0.124839	0.00135459	0.00965289	9.39707	1.04482	15.0131	0.01976	0.012453	16
9136.45	2.98346	9158.7	81.3064	20.771	1.3905	6.03633	0.292462	0.123525	0.00262053	0.00996463	46.111	1.03308	15.9595	0.021339	0.014935	16
9646	3.09299	9021.8	69.9417	21.0985	1.38689	6.10565	0.291929	0.128294	0.00246611	0.00989502	19.2661	1.031	15.9244	0.021415	0.014247	16
9275.67	3.46608	8949.65	80.3875	21.0256	1.39337	5.97789	0.291897	0.144207	0.00233591	0.0097494	17.393	1.02668	15.9567	0.021686	0.014237	16
9271.22	3.36303	8727.68	79.6909	20.3987	1.41315	5.78235	0.305097	0.150502	0.00182575	0.0100009	8.09355	1.03989	15.8006	0.019681	0.013519	16
9728.61	2.80409	9696.3	85.3845	21.1162	1.3822	6.24813	0.291466	0.14566	0.00217135	0.00999896	27.1258	1.02895	16.0733	0.021299	0.014753	16
9977.87	2.7262	8334.27	73.1728	19.7926	1.3873	5.99391	0.3	0.141515	0.00235348	0.00980289	23.5534	1.03952	15.7354	0.021112	0.014009	16
9470.89	3.10734	9476.3	86.5987	20.5853	1.38659	6.05277	0.291202	0.134947	0.00194204	0.00997537	28.1239	1.01845	16.2319	0.023036	0.014925	16
9997.55	3.30162	7854.66	90.9841	22.8446	1.3977	6.31405	0.280258	0.13845	0.00293264	0.00999617	10.9162	1.02288	15.4828	0.02151	0.013258	16
9999.67	3.06713	9898.73	85.4286	21.1567	1.3864	6.14532	0.291466	0.147362	0.00240642	0.00997922	18.5285	1.02546	16.1579	0.021713	0.014662	16
9809.94	3.41334	7252.34	51.2681	25.3067	1.44116	6.16973	0.275098	0.115193	0.00525603	0.00978269	17.8353	1.04239	15.0073	0.019528	0.012646	16
9843.31	3.34009	8802.98	63.6424	22.0345	1.39328	6.08307	0.285067	0.125841	0.00327317	0.00999183	25.4825	1.02494	15.8947	0.022096	0.014329	16
8947.27	3.77276	9054.78	71.3558	21.8887	1.39993	5.98495	0.29451	0.145667	0.00260711	0.00987377	9.73668	1.03472	15.7181	0.021843	0.014009	16
9232.21	3.3918	9906.65	84.2341	19.5916	1.34495	6.06408	0.301552	0.161152	0.00177237	0.0100008	17.2402	1.03337	16.1374	0.023444	0.015509	16
9932.23	3.30332	9071.29	79.9489	21.8331	1.38992	6.12919	0.288719	0.129346	0.00278286	0.00988916	18.0015	1.03218	15.8128	0.020682	0.014156	16
9217.6	3.15346	8576.84	128.982	18.3919	1.36386	5.80869	0.302752	0.130654	0.0028025	0.00991529	34.5433	1.02879	16.0951	0.022909	0.015255	16
9952.27	3.39512	9044.02	68.9185	20.5278	1.37493	6.03578	0.297283	0.158518	0.00180801	0.00986195	10.8688	1.03019	15.9484	0.022452	0.014344	16
9989.56	3.30355	7791.15	63.202	21.0844	1.39043	6.00613	0.292479	0.137019	0.00293439	0.00988216	10.2533	1.03599	15.664	0.020224	0.013438	16
9189.27	3.2694	9080.1	68.7722	21.4356	1.39182	6.05597	0.290823	0.15174	0.00204549	0.00997751	22.8207	1.03329	15.8447	0.021811	0.014404	16
9821.66	3.16744	9316.61	95.3709	21.4535	1.38704	6.13796	0.284691	0.145715	0.00255269	0.00992683	46.8413	1.02136	16.086	0.022413	0.015127	16
9730.43	3.37789	9608.01	86.4032	21.6347	1.3865	6.08876	0.287635	0.143446	0.0028823	0.00999655	25.4777	1.02636	16.0351	0.021903	0.014793	16
8884.76	2.92271	9964.13	65.2745	20.796	1.39715	6.04397	0.297824	0.146376	0.0017571	0.00996803	26.2083	1.02995	16.1375	0.022655	0.014839	16
9778.49	1.39267	9076.64	93.034	14.9345	1.37761	5.79701	0.346907	0.13538	0.00194304	0.00999421	23.7386	1.0576	16.342	0.021434	0.014404	16
7353.74	3.27001	8766.79	76.6065	20.858	1.39101	6.06597	0.29847	0.135886	0.0022929	0.00995267	13.0768	1.03385	15.903	0.021391	0.014137	16
8885.49	3.39431	9025.13	75.791	20.7542	1.38308	5.98803	0.291614	0.15055	0.00169464	0.00999882	27.028	1.02658	16.007	0.022635	0.014714	16
9995.3	2.94092	8968.1	90.5856	20.8241	1.38404	6.1373	0.2941	0.123593	0.00234573	0.0100007	20.3282	1.03334	15.7773	0.021291	0.014251	16
9297.39	3.13882	9074.89	94.8557	21.1709	1.39626	6.06674	0.294833	0.145703	0.00263009	0.0100004	16.2447	1.03148	15.795	0.021579	0.014072	16
9867.21	3.32118	7112.54	80.1021	21.5617	1.40648	6.01177	0.292188	0.165154	0.00223714	0.0099894	8.09281	1.04504	15.1532	0.019244	0.012686	16
9928.25	2.74788	9335.4	105.964	19.9447	1.38056	6.11424	0.301059	0.13717	0.00269652	0.00999033	17.848	1.03393	15.8768	0.021872	0.014474	16
9511.52	3.34976	8881.42	93.1415	21.6671	1.38931	6.09636	0.284976	0.129782	0.00272251	0.00995735	41.7259	1.02566	15.7954	0.022767	0.014827	16
9969.54	2.74807	9063.52	72.6985	20.6847	1.39134	6.13793	0.296296	0.129337	0.00217651	0.00997789	17.4145	1.03258	15.8888	0.021305	0.013997	16
8624.95	3.54249	9812.96	82.8561	22.063	1.40113	6.05622	0.290795	0.127895	0.00260947	0.00999938	16.5691	1.02958	15.9537	0.021651	0.014477	16
8407.25	3.01656	9741.67	90.6357	20.5256	1.39374	6.04074	0.297952	0.146925	0.00175753	0.00999433	19.8707	1.0291	16.1911	0.021079	0.014612	16
9990.03	3.0547	7814.95	74.1498	20.378	1.38284	6.02936	0.293647	0.122479	0.00213744	0.00983774	19.9739	1.03227	15.6271	0.021261	0.013693	16
8002.55	3.32041	7034.52	88.6737	20.1162	1.37591	6.04224	0.291011	0.138344	0.00224423	0.00944776	29.6141	1.02927	15.5325	0.021745	0.01387	16
9983.88	2.84617	7587.41	81.1765	21.8004	1.40104	6.20561	0.293225	0.122518	0.00373022	0.00998788	11.0597	1.04698	15.2039	0.018934	0.012943	16
8986.28	2.78079	6581.84	82.412	19.0725	1.39114	5.93431	0.303496	0.160883	0.000897773	0.00986355	10.8067	1.0385	15.3825	0.020413	0.012753	16
7382.28	3.37714	8814.73	87.6044	20.5078	1.39132	5.95903	0.304051	0.128676	0.00216526	0.010001	13.0547	1.04353	15.6816	0.020827	0.014248	16
9644.88	1.70357	6804.6	81.6575	26.0369	1.64969	5.97729	0.28397	0.244787	0.00148328	0.00978278	9.90831	1.03752	14.787	0.017147	0.010172	16
9819.43	3.19677	9381.31	68.9691	20.8922	1.38895	6.02071	0.297807	0.142709	0.00232108	0.00999136	13.1856	1.0353	15.9062	0.021461	0.014233	16
9754.75	3.12538	9089.92	76.3278	20.8206	1.39725	5.975	0.299915	0.144706	0.00302486	0.00998409	12.0173	1.03827	15.7956	0.021045	0.013912	16
9180.83	3.21419	9829.64	121.512	22.1505	1.40274	6.2135	0.284517	0.144346	0.00282529	0.00995862	24.3234	1.01628	16.0707	0.022866	0.014907	16
9575.6	3.12936	9067.72	89.8472	21.2822	1.38812	6.14388	0.285302	0.152925	0.00200914	0.00997925	29.9366	1.01869	16.1085	0.022593	0.014713	16
9566.87	3.02877	8951.96	69.5659	20.41	1.39888	6.00411	0.304303	0.166206	0.0016053	0.00951512	10.841	1.04162	15.7672	0.020825	0.013827	16
9998.87	3.12668	6603.84	53.8121	22.1013	1.40514	6.24203	0.28551	0.153753	0.00297827	0.00893889	10.2901	1.04024	15.166	0.019442	0.012587	16
9508.42	3.27213	8705.07	56.5695	21.8316	1.39815	6.04638	0.292334	0.127179	0.00270353	0.00999181	14.8032	1.04076	15.6625	0.020372	0.013881	16
9701.87	3.15178	9329.74	101.614	20.68	1.39684	5.98691	0.294562	0.130076	0.00203682	0.00998621	19.5552	1.02969	15.9179	0.021476	0.0144	16
9586.28	2.91191	9182.65	74.3855	20.5679	1.37973	6.13813	0.292083	0.147383	0.00165763	0.00981234	46.8821	1.0284	15.9634	0.023144	0.015117	16
5439.99	0.0983081	1341.49	31.5129	119.996	6.73049	1.9536	0.15691	0.124664	0.00266544	0.00760478	96.2687	1.06338	10.4005	0.013662	0.0095429	17
4002.62	0.10742	1101.58	37.1422	117.526	6.71609	1.93344	0.16495	0.0908415	0.00257437	0.00999948	99.8754	1.06212	10.2766	0.012999	0.0082297	17
4318.17	0.108801	1272.63	42.6336	121.463	6.81194	1.92234	0.16087	0.0855059	0.00238207	0.00969007	99.5633	1.04836	10.5923	0.012766	0.0085084	17
4810.57	0.0965524	1039.79	40.7713	100.097	6.47446	1.84981	0.169973	0.0718811	0.00228237	0.00707505	98.0404	1.0617	10.1186	0.013116	0.0083332	17
4724.38	0.0985723	1291.43	42.8028	121.001	6.7554	1.87429	0.161045	0.118858	0.00279491	0.00995134	98.9207	1.04963	10.5233	0.014082	0.0086933	17
5543.26	0.107382	1371.37	40.8778	117.74	6.73354	1.88578	0.153789	0.118333	0.0025907	0.00751666	99.9822	1.03598	10.7271	0.014272	0.0091814	17
4624.47	0.0753445	1297.48	26.0612	120.582	6.80082	1.90656	0.162664	0.0703116	0.00239377	0.00998387	99.2774	1.04467	10.6554	0.014051	0.0091604	17
5186.79	0.106203	1292.88	25.6094	120.297	6.68722	2.0542	0.157244	0.0758648	0.00261293	0.00713538	92.9238	1.05937	10.4119	0.013852	0.0092469	17
5243.93	0.0972262	1544.25	45.2757	120.207	6.74763	1.98102	0.156671	0.131077	0.00209754	0.00819728	98.7793	1.02767	10.9266	0.015779	0.0098177	17
4856.08	0.114549	1553.61	42.5753	129.265	6.95975	1.90473	0.154561	0.0705153	0.00227431	0.00999641	93.8001	1.03687	10.8227	0.014703	0.0095427	17
5982.51	0.0855788	1497.1	42.9252	124.691	6.80879	2.00146	0.147396	0.0987583	0.0025428	0.00746289	99.9467	1.02526	10.9153	0.014363	0.009984	17
4477.43	0.10034	1267.12	49.418	121.82	6.80318	1.92316	0.159698	0.108985	0.0024408	0.00998328	98.9477	1.04613	10.5124	0.014009	0.008724	17
5155.67	0.116595	1424.37	47.7089	120.923	6.92503	1.88897	0.154026	0.114996	0.00235596	0.0073622	99.5919	1.02648	10.8092	0.0159	0.0095124	17
5450.8	0.101273	1656.71	42.0891	125.115	6.83478	1.85835	0.155256	0.106526	0.00214876	0.00998425	99.7463	1.04359	10.7977	0.015202	0.010102	17
5759.15	0.0826875	1512.61	34.9456	118.716	6.66962	1.946	0.158651	0.113374	0.00268849	0.00783367	97.3591	1.05161	10.7225	0.013138	0.0094557	17
5787.01	0.088534	1445.51	46.0991	119.892	6.86976	1.84567	0.153126	0.124198	0.00242415	0.00765121	99.9317	1.03638	10.7321	0.014313	0.0096301	17
6062.78	0.0955821	1513.39	43.1928	122.912	6.80175	1.96532	0.147869	0.105957	0.0024708	0.00735588	99.8123	1.02138	10.866	0.016316	0.010022	17
5425.93	0.0927975	1347.18	38.9461	118.952	6.91625	1.85775	0.152648	0.0952992	0.00242342	0.00729747	95.9254	1.0261	10.7957	0.014864	0.0096398	17
5787.27	0.0745078	1579.99	40.6435	129.813	6.80345	2.16546	0.152225	0.196457	0.00243368	0.00782062	91.3346	1.04033	10.7689	0.015361	0.010197	17
4433.59	0.109009	1104.95	37.5834	115.308	6.82896	1.94426	0.166227	0.0717876	0.0029775	0.00652383	98.2059	1.06947	10.2355	0.011852	0.0080314	17
4479.82	0.098461	1273.79	54.6154	120.421	6.82197	1.89501	0.159632	0.0957541	0.00248114	0.00985068	99.6041	1.03496	10.6426	0.014479	0.0088468	17
5351.94	0.0977025	1505.95	52.2335	117.042	6.86813	1.84234	0.158743	0.11179	0.00213713	0.00771086	99.8801	1.03205	10.7983	0.015642	0.009814	17
6116.4	0.0849827	1513.34	47.4156	121.159	6.80536	1.89374	0.151373	0.168289	0.00229856	0.00787668	99.0571	1.04451	10.6551	0.014344	0.010143	17
4544.21	0.0983259	1339.16	55.3123	122.675	6.834	1.9196	0.15989	0.116083	0.00239736	0.00987905	98.8464	1.04102	10.6579	0.013974	0.0089558	17
5224.6	0.0929344	1207.75	34.6163	113.781	6.69797	1.90704	0.158553	0.0735061	0.00266719	0.00726647	96.2918	1.0493	10.4502	0.013034	0.0086688	17
4392.87	0.0963263	1191.6	62.8923	118.24	6.77013	1.90278	0.161719	0.0794008	0.00239287	0.00992622	98.7013	1.05129	10.4104	0.012367	0.0087245	17
5408.24	0.0824848	1342.75	30.9153	126.003	6.82045	2.11922	0.1483	0.0665054	0.00248172	0.00727187	97.9203	1.02821	10.7507	0.014488	0.0096178	17
3917.59	0.0898848	961.456	52.2756	108.428	6.53195	1.93067	0.170097	0.098116	0.00265471	0.0099723	99.2124	1.04891	10.2405	0.013719	0.0077048	17
5006.01	0.0980771	1361.53	47.7895	116.982	6.72109	1.98117	0.162106	0.0701321	0.00258682	0.00747575	96.3533	1.05394	10.5302	0.013475	0.0090242	17
3784.3	0.08904	1023.36	42.1706	113.344	6.69203	1.90588	0.174574	0.108856	0.00286923	0.00999657	99.9233	1.06743	10.199	0.013202	0.007813	17
5536.03	0.0920757	1552.74	49.0661	119.943	6.98209	1.8092	0.156681	0.111333	0.0021309	0.00765278	99.9352	1.03093	10.8461	0.015635	0.0099712	17
4680.6	0.0928411	1293.19	40.7191	123.111	6.82874	1.8952	0.159978	0.122723	0.00254104	0.0099988	97.689	1.04918	10.5126	0.014178	0.008869	17
5528.39	0.0958096	1406.82	39.2193	120.43	6.92666	1.87381	0.152841	0.0922932	0.00237431	0.00726802	95.5198	1.02475	10.8166	0.015434	0.0096626	17
4068.04	0.0888077	1144.51	66.6147	115.926	6.73134	1.91855	0.168195	0.113427	0.00267796	0.0100005	99.8825	1.05813	10.3878	0.011941	0.0081323	17
5158.45	0.105044	1494.17	35.6781	122.792	6.88599	1.90831	0.158031	0.145221	0.00226024	0.0080466	98.4491	1.04677	10.679	0.015209	0.0096626	17
3642.78	0.0885896	896.485	53.7052	109.146	6.58893	1.92738	0.176145	0.0877768	0.00296801	0.00995655	95.8159	1.07942	9.96943	0.010821	0.0069711	17
4718.33	0.0916327	1373.41	43.3886	116.38	6.60703	1.9372	0.165508	0.104163	0.00221798	0.0100001	99.7998	1.06616	10.4645	0.012971	0.0093151	17
5752.74	0.0958	1552.55	32.9398	120.947	6.86448	1.84818	0.153316	0.0767309	0.00216438	0.00812497	95.8481	1.03616	10.8112	0.014748	0.0098577	17
5005.08	0.0992454	1292.51	48.0596	116.333	6.79644	1.88439	0.155596	0.103055	0.00210586	0.00819618	98.9999	1.03257	10.6554	0.014234	0.0093682	17
3944.38	0.103297	1051.33	55.0207	114.238	6.71024	1.8966	0.166935	0.1185	0.0025791	0.00989526	97.6247	1.05812	10.2911	0.011917	0.0077924	17
4690.35	0.122404	1304.02	53.2635	114.608	6.80711	1.87552	0.163979	0.0765378	0.00256541	0.00725463	99.8717	1.05244	10.5114	0.013516	0.0087179	17
4678.01	0.0904115	1259.33	52.2052	120.947	6.79307	1.88428	0.158382	0.143097	0.00261314	0.00988026	99.8569	1.04621	10.5786	0.012863	0.0088045	17
5921.18	0.0896537	1503.8	44.5051	123.19	6.8875	1.92053	0.149468	0.0922407	0.00230943	0.00761285	99.9116	1.02471	10.7935	0.016363	0.010069	17
5073.38	0.0852505	1250.83	49.5025	117.048	6.85985	1.90095	0.158095	0.0819964	0.00263433	0.00725408	98.8104	1.04232	10.5684	0.012958	0.0088833	17
5311.99	0.103347	1408.1	41.3479	117.876	6.87061	1.85805	0.156011	0.0947932	0.00233113	0.00732785	99.2255	1.02767	10.8255	0.015302	0.0094449	17
4186.33	0.0919058	1125.63	35.5479	116.667	6.74421	1.88684	0.166139	0.105321	0.00236585	0.00996462	99.9856	1.06945	10.2905	0.011097	0.0084436	17
4149.39	0.0880486	1057.21	69.4732	114.666	6.69634	1.9159	0.16904	0.0980942	0.00291756	0.00986922	95.7174	1.07099	10.0778	0.013237	0.0082703	17
4744.55	0.112014	1302.15	29.0063	118.887	6.84509	1.91454	0.16028	0.115611	0.00233989	0.00752144	99.5441	1.04861	10.5932	0.013856	0.0090786	17
3846.53	0.0942495	991.509	71.4559	113.91	6.7076	1.92582	0.170481	0.0696887	0.00294629	0.00996632	94.7801	1.0652	10.0926	0.01213	0.0076812	17
5117.07	0.105809	1429.87	33.2962	123.032	6.89009	1.89373	0.154173	0.112315	0.00214797	0.00840391	98.9594	1.04212	10.7113	0.013821	0.0094908	17
5480.41	0.0935368	1557.77	30.65	119.887	6.93144	1.85995	0.15694	0.0663808	0.00222045	0.00727229	98.3602	1.02347	11.0073	0.016161	0.009857	17
4630.86	0.0928507	1358.52	76.1771	122.889	6.90007	1.91022	0.155905	0.0603454	0.00237651	0.00999399	97.7215	1.02252	10.7891	0.015512	0.010208	17
5647.47	0.0967076	1403.81	23.4226	121.744	6.73763	1.99013	0.154221	0.0646929	0.00278662	0.00722445	96.0653	1.04254	10.6499	0.015299	0.0094169	17
3566.01	0.0853225	977.642	61.9187	98.4607	6.3544	1.88776	0.187463	0.104572	0.00239826	0.0100002	99.5518	1.07451	10.2586	0.0097917	0.0070703	17
5857.95	0.0922893	1542.77	41.8375	124.497	6.97386	1.83198	0.148808	0.134283	0.00238799	0.00803738	98.704	1.01771	10.9969	0.016603	0.01024	17
5270.68	0.102227	1328.17	50.7666	117.567	6.87319	1.89919	0.154728	0.0805249	0.00249983	0.00682871	98.2273	1.03638	10.6654	0.013585	0.009265	17
4780.73	0.0933791	1314.02	49.1999	123.483	6.85953	1.87113	0.15855	0.125868	0.0025592	0.00992416	99.5136	1.04902	10.5238	0.013739	0.0089354	17
4599.65	0.0830324	1148.81	41.8424	118.353	6.66474	1.95244	0.158663	0.0987586	0.0025629	0.00994992	99.082	1.04433	10.5032	0.012484	0.0085626	17
5618.95	0.0847059	1341.37	63.8359	120.903	6.77834	2.03094	0.151397	0.101641	0.00265667	0.0070081	99.4255	1.0363	10.6174	0.013817	0.0097081	17
4541.71	0.104857	1204.08	56.6239	116.115	6.77272	1.83056	0.164635	0.15793	0.00253643	0.00920758	99.9889	1.07198	10.2406	0.013148	0.0089894	17
5850.29	0.0927924	1469.48	31.8297	118.397	6.81517	1.84437	0.153987	0.0767099	0.00231822	0.00757673	99.2686	1.03665	10.7522	0.01486	0.0095601	17
4616.57	0.11844	1283.41	35.1536	121.345	6.82092	1.83596	0.156136	0.0744383	0.00238489	0.00990328	99.9742	1.04372	10.6356	0.012965	0.0087656	17
4230.6	0.10095	1167.79	37.1335	117.112	6.74973	1.89158	0.163931	0.121936	0.00225607	0.00999279	96.0485	1.05629	10.4089	0.012844	0.0085954	17
3890.02	0.102685	1068.5	59.7146	112.069	6.71553	1.86277	0.171416	0.0788332	0.00276477	0.00979928	96.6456	1.05764	10.2904	0.012518	0.007685	17
4626.34	0.095815	1383.54	53.2755	123.631	6.82117	1.92183	0.160541	0.108806	0.00250565	0.00998761	99.2844	1.04912	10.6383	0.013103	0.0089664	17
5513.18	0.0864188	1385.84	38.9372	118.832	6.80998	1.89133	0.157892	0.138628	0.00263725	0.00741352	100	1.055	10.5499	0.013183	0.0093317	17
5050.42	0.0996022	1140.33	41.1682	114.183	6.7068	1.92396	0.160278	0.100588	0.00310034	0.00689345	99.719	1.05321	10.2983	0.014196	0.008396	17
5032.05	0.100342	1316.89	35.8664	116.576	6.82696	1.89489	0.160165	0.0933675	0.0024633	0.00718672	99.1234	1.04945	10.5494	0.013692	0.0089498	17
5641.83	0.0876693	1573.49	39.5121	119.959	6.71683	1.96222	0.156292	0.155128	0.00257911	0.00763602	99.0146	1.03486	10.9918	0.01394	0.0097292	17
4328.46	0.089769	1222.33	52.2198	120.32	6.8	1.92824	0.162696	0.0856719	0.00254058	0.00996433	99.8995	1.04296	10.5526	0.013619	0.0084582	17
5038.87	0.0911616	1317.41	40.4858	118.961	6.74731	1.86183	0.157504	0.0795336	0.00226928	0.00982592	99.9341	1.04281	10.5311	0.014679	0.0091217	17
5639.43	0.0970688	1490.77	37.2473	118.283	6.89444	1.80393	0.157374	0.176564	0.00214574	0.007705	97.2776	1.04472	10.6442	0.016044	0.010004	17
4661.43	0.114621	1375.07	38.3174	124.627	6.86632	1.87003	0.156762	0.101993	0.0024781	0.00998637	99.8481	1.03891	10.6994	0.014814	0.0089619	17
5049.9	0.104126	1414.17	42.3221	118.665	6.76691	1.8753	0.158431	0.0817804	0.00233716	0.00888667	97.4301	1.04407	10.6604	0.013741	0.009225	17
6027.4	0.0894548	1501.02	30.9386	124.87	6.827	1.98316	0.148361	0.105467	0.00254125	0.00732197	98.7098	1.02464	10.8687	0.016218	0.0098904	17
4604.33	0.105015	1369.59	45.8177	120.715	6.77115	1.89657	0.159934	0.09951	0.00244383	0.00998694	99.7681	1.03209	10.7663	0.015259	0.0089997	17
4454.32	0.108836	1210.67	41.3091	118.539	6.78336	1.84148	0.160252	0.0593862	0.00252339	0.00999438	99.6721	1.04659	10.4987	0.013005	0.00837	17
4447.64	0.085716	1170.49	45.7231	119.535	6.77396	1.89506	0.164196	0.0853598	0.00287001	0.00976393	99.7703	1.06574	10.3132	0.011767	0.0082393	17
5129.91	0.0897596	1436.98	38.8232	118.568	6.89175	1.83708	0.15971	0.119187	0.00215717	0.00820803	97.6191	1.03458	10.8224	0.014604	0.0094627	17
4451.14	0.100828	1256.49	37.9894	121.963	6.83701	1.89397	0.162305	0.0839578	0.00259879	0.009941	86.4043	1.05456	10.515	0.012587	0.0085551	17
4348.34	0.0925278	1165.46	41.8029	120.196	6.75289	1.91961	0.163447	0.098472	0.0027416	0.00989514	99.6023	1.06227	10.3617	0.011994	0.008211	17
3889.99	0.0858696	1164.46	39.442	121.343	6.86907	1.97646	0.167408	0.0972422	0.0024806	0.00981378	99.9035	1.05767	10.4654	0.012239	0.0082412	17
4107.63	0.0916866	1098.32	51.8614	113.504	6.67215	1.89202	0.170037	0.130352	0.00264852	0.00991064	96.5515	1.07003	10.2346	0.011777	0.008091	17
4313.12	0.0933629	1183.16	47.3973	119.049	6.78071	1.89495	0.163816	0.0958352	0.00254738	0.00995347	99.3646	1.05458	10.4355	0.012428	0.0082463	17
4573.7	0.0914217	1267.37	36.551	122.983	6.80093	1.935	0.158121	0.187669	0.00241641	0.00984429	98.7077	1.03792	10.6991	0.014598	0.009462	17
4337.13	0.104056	1217.99	43.2186	116.031	6.70553	1.85936	0.163022	0.1096	0.00258681	0.01	99.9513	1.0425	10.6382	0.013113	0.0084952	17
4630.32	0.11358	1356.97	32.9329	123.41	6.84135	1.86742	0.157329	0.0884103	0.00239528	0.00997982	99.7888	1.03477	10.7543	0.015071	0.0090395	17
4809.26	0.0992903	1450.94	42.9737	125.239	6.84451	1.90708	0.159032	0.113041	0.00237481	0.00998623	99.6764	1.05576	10.6065	0.01331	0.009354	17
