V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	V45	V46	V47	V48	V49	V50	V51
ind	0.237257	0.258085	0.295349	0.363815	0.487347	0.676206	0.860534	0.955657	0.983776	0.987235	0.987374	0.987381	0.987382	0.987382	0.987382	0.987382	0.987382	0.987382	0.987382	0.987382	0.987382	0.987382	0.987381	0.987366	0.986972	0.982337	0.941064	0.723115	0.351176	0.134697	0.0535691	0.0235574	0.0114339	0.00606815	0.00349221	0.00216097	0.00142553	0.000994956	0.000731342	0.000565345	0.000459491	0.000391972	0.000349493	0.000322954	0.000306381	0.000296363	0.000290323	0.000286741	0.000284649	0.00028343
ind	0.388446	0.414793	0.460073	0.537234	0.658702	0.806795	0.913812	0.954505	0.96417	0.96523	0.965268	0.96527	0.96527	0.96527	0.96527	0.96527	0.96527	0.96527	0.96527	0.96527	0.96527	0.96527	0.96527	0.965259	0.964961	0.961223	0.923727	0.713879	0.352932	0.137925	0.0543314	0.0228764	0.0103516	0.0050417	0.00265042	0.00150484	0.000919739	0.000600656	0.000415455	0.000302241	0.000230589	0.000184576	0.000155265	0.000136725	0.000125032	0.000117915	0.000113604	0.000111042	0.000109543	0.000108669
ind	0.185196	0.201352	0.231222	0.289367	0.405783	0.612731	0.834476	0.935738	0.959259	0.961805	0.961884	0.961887	0.961887	0.961887	0.961887	0.961887	0.961887	0.961887	0.961887	0.961887	0.961887	0.961887	0.961886	0.961871	0.961472	0.956657	0.908302	0.673784	0.33704	0.143279	0.0610704	0.0269066	0.0123148	0.00590527	0.00300632	0.00164682	0.000980086	0.000634773	0.000443855	0.000329631	0.000254786	0.00020141	0.00016165	0.000131869	0.000110044	9.51281e-05	8.53352e-05	7.91983e-05	7.54906e-05	7.32858e-05
ind	0.0819176	0.090273	0.105794	0.136638	0.202124	0.341958	0.584544	0.838823	0.969854	0.990613	0.991669	0.991741	0.991752	0.991754	0.991754	0.991754	0.991754	0.991754	0.991754	0.991754	0.991754	0.991753	0.991751	0.991689	0.990296	0.976456	0.883761	0.556689	0.217446	0.0779173	0.0314823	0.0145354	0.00752976	0.00431551	0.00271021	0.0018465	0.00134713	0.00103497	0.000822155	0.000664358	0.000540553	0.000442347	0.000367247	0.000312503	0.000274261	0.000249319	0.00023353	0.000223883	0.000218148	0.000214771
ind	0.774655	0.792441	0.818959	0.855098	0.896336	0.93085	0.949385	0.95565	0.957029	0.957153	0.957157	0.957157	0.957157	0.957157	0.957157	0.957157	0.957157	0.957157	0.957157	0.957157	0.957157	0.957157	0.957157	0.957148	0.95686	0.95278	0.913832	0.698302	0.329231	0.122227	0.0472972	0.0201606	0.00940929	0.00477732	0.00263712	0.00158411	0.00103386	0.000727755	0.000545069	0.000426514	0.000342101	0.000277213	0.00022607	0.000186359	0.000156651	0.000136119	0.00012256	0.000114036	0.000108878	0.000105807
ind	0.450852	0.479825	0.528212	0.606693	0.720933	0.847125	0.931759	0.96339	0.970732	0.971502	0.97153	0.971531	0.971531	0.971531	0.971531	0.971531	0.971531	0.971531	0.971531	0.971531	0.971531	0.971531	0.971531	0.971521	0.971249	0.967794	0.934399	0.742872	0.377804	0.144879	0.0550335	0.0224041	0.00985834	0.00469613	0.00243062	0.00136965	0.000837913	0.000551533	0.000385481	0.000282386	0.000215006	0.000169881	0.000139895	0.000120242	0.000107509	9.96145e-05	9.47752e-05	9.18765e-05	9.01737e-05	8.9178e-05
ind	0.570494	0.597695	0.641594	0.708776	0.797699	0.883018	0.930825	0.945442	0.948254	0.94849	0.948497	0.948497	0.948497	0.948497	0.948497	0.948497	0.948497	0.948497	0.948497	0.948497	0.948497	0.948497	0.948497	0.948491	0.948281	0.945241	0.912694	0.725262	0.388731	0.1699	0.0747166	0.034534	0.0167361	0.0084922	0.00453367	0.00256576	0.00155027	0.00100412	0.00069695	0.000515281	0.000400858	0.000322592	0.000264133	0.000216972	0.000177655	0.000146639	0.000123559	0.000107661	9.74174e-05	9.10717e-05
ind	0.115413	0.127409	0.149445	0.192231	0.27864	0.444793	0.685791	0.888166	0.968955	0.978841	0.979274	0.979301	0.979304	0.979305	0.979305	0.979305	0.979305	0.979305	0.979305	0.979305	0.979305	0.979305	0.979304	0.979282	0.978686	0.971376	0.915348	0.663256	0.295687	0.109141	0.0442395	0.0206815	0.0109628	0.00644045	0.00411135	0.00280451	0.00201824	0.00152032	0.00119555	0.000981616	0.000841204	0.000750085	0.000692181	0.000655798	0.000633001	0.00061919	0.00061085	0.000605899	0.000603004	0.000601315
ind	0.109334	0.119105	0.137549	0.175057	0.25782	0.439986	0.718549	0.900728	0.95545	0.962613	0.962873	0.962885	0.962887	0.962887	0.962887	0.962887	0.962887	0.962887	0.962887	0.962887	0.962887	0.962887	0.962886	0.962856	0.962138	0.954236	0.880411	0.578432	0.250091	0.0986749	0.0408555	0.0179285	0.00833032	0.00412356	0.00219624	0.00126805	0.000794543	0.000536305	0.000384458	0.000287915	0.000222323	0.000176107	0.000143722	0.000121482	0.000106544	9.70407e-05	9.11167e-05	8.75307e-05	8.54108e-05	8.41667e-05
ind	0.390938	0.419578	0.468405	0.550213	0.674802	0.818775	0.916836	0.952348	0.960032	0.960747	0.960769	0.96077	0.96077	0.96077	0.96077	0.96077	0.96077	0.96077	0.96077	0.96077	0.96077	0.96077	0.96077	0.960764	0.960575	0.957933	0.930186	0.756945	0.397163	0.153751	0.0580571	0.0233412	0.0101108	0.00473658	0.00241431	0.00134517	0.000818609	0.000539438	0.000379154	0.000279409	0.000212969	0.000166978	0.000135218	0.00011365	9.92785e-05	9.01848e-05	8.45355e-05	8.11228e-05	7.91079e-05	7.79261e-05
ind	0.425439	0.453192	0.500114	0.577922	0.695408	0.831918	0.928067	0.96518	0.974121	0.975109	0.975144	0.975146	0.975146	0.975146	0.975146	0.975146	0.975146	0.975146	0.975146	0.975146	0.975146	0.975146	0.975146	0.975134	0.974827	0.971065	0.934826	0.732198	0.366402	0.141448	0.0547169	0.022737	0.0102064	0.00494419	0.00258527	0.00145766	0.000883044	0.000571209	0.000391977	0.000284093	0.00021713	0.000174983	0.000148604	0.000132145	0.000121866	0.00011565	0.000111901	0.000109678	0.000108379	0.000107623
ind	0.286009	0.311617	0.356898	0.437619	0.573595	0.753684	0.892695	0.946109	0.957549	0.958584	0.958616	0.958617	0.958617	0.958617	0.958617	0.958617	0.958617	0.958617	0.958617	0.958617	0.958617	0.958617	0.958617	0.958611	0.958429	0.955908	0.929966	0.769632	0.422805	0.170313	0.0653955	0.0262559	0.011192	0.00509472	0.00249943	0.00133422	0.000779292	0.000496738	0.000341557	0.00024883	0.000188496	0.000146577	0.000116827	9.58455e-05	8.13421e-05	7.18918e-05	6.58977e-05	6.2227e-05	6.00412e-05	5.87527e-05
ind	0.0665684	0.0740146	0.0883001	0.118177	0.187399	0.353801	0.64942	0.87998	0.952939	0.96111	0.961384	0.961397	0.961399	0.961399	0.961399	0.961399	0.961399	0.961399	0.961399	0.961399	0.961399	0.961399	0.961399	0.961388	0.961071	0.957022	0.91689	0.702193	0.350719	0.143125	0.0595408	0.0264113	0.012493	0.00630438	0.00341147	0.00199121	0.00125785	0.000858066	0.000626435	0.000481954	0.000383361	0.000309687	0.000251662	0.000205531	0.000169799	0.000144251	0.000126917	0.000115811	0.000109005	0.000104923
ind	0.425227	0.451364	0.496122	0.571884	0.689637	0.829222	0.923697	0.955113	0.961349	0.961958	0.961975	0.961976	0.961976	0.961976	0.961976	0.961976	0.961976	0.961976	0.961976	0.961976	0.961976	0.961976	0.961976	0.96197	0.961784	0.959261	0.930834	0.760889	0.42883	0.188264	0.0786376	0.0335501	0.0149216	0.00701187	0.00353023	0.00192606	0.00114482	0.000738569	0.0005109	0.00037256	0.000281892	0.000219354	0.000175846	0.000145924	0.000125727	0.000112814	0.000104732	9.98259e-05	9.69206e-05	9.52137e-05
ind	0.209283	0.22972	0.266487	0.334524	0.458437	0.650209	0.841123	0.942044	0.970527	0.973544	0.973657	0.973663	0.973664	0.973664	0.973664	0.973664	0.973664	0.973664	0.973664	0.973664	0.973664	0.973664	0.973664	0.973653	0.973352	0.969402	0.933542	0.732476	0.355045	0.128846	0.0479138	0.0198439	0.00915741	0.0046634	0.00259812	0.00156906	0.00101649	0.000698873	0.00050576	0.000383747	0.000305171	0.000254453	0.000222196	0.000201873	0.000189106	0.000181358	0.000176675	0.000173893	0.000172268	0.00017132
ind	0.212851	0.232682	0.268541	0.335487	0.459302	0.654137	0.84606	0.941524	0.967678	0.970615	0.970721	0.970725	0.970726	0.970726	0.970726	0.970726	0.970726	0.970726	0.970726	0.970726	0.970726	0.970726	0.970725	0.970711	0.970318	0.965561	0.921745	0.69052	0.317429	0.115449	0.0435128	0.0179646	0.00810447	0.0039732	0.00211051	0.00121045	0.000745536	0.000489614	0.00034061	0.000250036	0.000193474	0.000157768	0.000135399	0.000121441	0.000112725	0.000107456	0.000104279	0.000102395	0.000101295	0.000100654
ind	0.766034	0.784726	0.812615	0.850646	0.894126	0.930692	0.950467	0.957145	0.958594	0.958725	0.95873	0.95873	0.95873	0.95873	0.95873	0.95873	0.95873	0.95873	0.95873	0.95873	0.95873	0.95873	0.95873	0.958724	0.958547	0.955956	0.929531	0.76218	0.397473	0.149066	0.0550237	0.0221218	0.00978466	0.00475161	0.00253063	0.00147371	0.000931385	0.000630838	0.000451175	0.000336504	0.000260048	0.000208292	0.000173778	0.000151161	0.000136533	0.000127477	0.000121933	0.000118616	0.000116667	0.000115529
